dataset,train_instance_count,test_instance_count,train_label_values,test_label_values,values_dtype,labels_blob_presence,instance_level_binary_label_compatible,minimum_attainable_conformal_p,abstained_n_train_lt5,dataset_train_normal_count_metadata,dataset_test_total_count_metadata
Lightning7_normal_1,13,50,0,0 1,float32,not_used_for_instance_policy,1,0.07142857142857142,0,13,50
Lightning7_normal_2,11,50,0,0 1,float32,not_used_for_instance_policy,1,0.08333333333333333,0,11,50
Lightning7_normal_3,15,50,0,0 1,float32,not_used_for_instance_policy,1,0.0625,0,15,50
Lightning7_normal_4,12,50,0,0 1,float32,not_used_for_instance_policy,1,0.07692307692307693,0,12,50
Lightning7_normal_5,30,50,0,0 1,float32,not_used_for_instance_policy,1,0.03225806451612903,0,30,50
Lightning7_normal_6,17,50,0,0 1,float32,not_used_for_instance_policy,1,0.05555555555555555,0,17,50
Mallat_normal_1,240,300,0,0 1,float32,not_used_for_instance_policy,1,0.004149377593360996,0,240,300
Mallat_normal_2,240,300,0,0 1,float32,not_used_for_instance_policy,1,0.004149377593360996,0,240,300
Mallat_normal_3,240,300,0,0 1,float32,not_used_for_instance_policy,1,0.004149377593360996,0,240,300
Mallat_normal_4,240,300,0,0 1,float32,not_used_for_instance_policy,1,0.004149377593360996,0,240,300
Mallat_normal_5,240,300,0,0 1,float32,not_used_for_instance_policy,1,0.004149377593360996,0,240,300
Mallat_normal_6,240,300,0,0 1,float32,not_used_for_instance_policy,1,0.004149377593360996,0,240,300
Mallat_normal_7,240,300,0,0 1,float32,not_used_for_instance_policy,1,0.004149377593360996,0,240,300
Mallat_normal_8,240,300,0,0 1,float32,not_used_for_instance_policy,1,0.004149377593360996,0,240,300
Meat_normal_1,32,50,0,0 1,float32,not_used_for_instance_policy,1,0.030303030303030304,0,32,50
Meat_normal_2,32,50,0,0 1,float32,not_used_for_instance_policy,1,0.030303030303030304,0,32,50
Meat_normal_3,32,50,0,0 1,float32,not_used_for_instance_policy,1,0.030303030303030304,0,32,50
MedicalImages_normal_1,89,100,0,0 1,float32,not_used_for_instance_policy,1,0.011111111111111112,0,89,100
MedicalImages_normal_10,475,600,0,0 1,float32,not_used_for_instance_policy,1,0.0021008403361344537,0,475,600
MedicalImages_normal_2,52,50,0,0 1,float32,not_used_for_instance_policy,1,0.018867924528301886,0,52,50
MedicalImages_normal_3,60,50,0,0 1,float32,not_used_for_instance_policy,1,0.01639344262295082,0,60,50
MedicalImages_normal_4,38,50,0,0 1,float32,not_used_for_instance_policy,1,0.02564102564102564,0,38,50
MedicalImages_normal_5,36,50,0,0 1,float32,not_used_for_instance_policy,1,0.02702702702702703,0,36,50
MedicalImages_normal_6,18,50,0,0 1,float32,not_used_for_instance_policy,1,0.05263157894736842,0,18,50
MedicalImages_normal_7,39,50,0,0 1,float32,not_used_for_instance_policy,1,0.025,0,39,50
MedicalImages_normal_8,19,50,0,0 1,float32,not_used_for_instance_policy,1,0.05,0,19,50
MedicalImages_normal_9,84,100,0,0 1,float32,not_used_for_instance_policy,1,0.011764705882352941,0,84,100
MelbournePedestrian_normal_1,292,350,0,0 1,float32,not_used_for_instance_policy,1,0.0034129692832764505,0,292,350
MelbournePedestrian_normal_10,292,350,0,0 1,float32,not_used_for_instance_policy,1,0.0034129692832764505,0,292,350
MelbournePedestrian_normal_2,292,350,0,0 1,float32,not_used_for_instance_policy,1,0.0034129692832764505,0,292,350
MelbournePedestrian_normal_3,292,350,0,0 1,float32,not_used_for_instance_policy,1,0.0034129692832764505,0,292,350
MelbournePedestrian_normal_4,292,350,0,0 1,float32,not_used_for_instance_policy,1,0.0034129692832764505,0,292,350
MelbournePedestrian_normal_5,292,350,0,0 1,float32,not_used_for_instance_policy,1,0.0034129692832764505,0,292,350
MelbournePedestrian_normal_6,292,350,0,0 1,float32,not_used_for_instance_policy,1,0.0034129692832764505,0,292,350
MelbournePedestrian_normal_7,292,350,0,0 1,float32,not_used_for_instance_policy,1,0.0034129692832764505,0,292,350
MelbournePedestrian_normal_8,279,350,0,0 1,float32,not_used_for_instance_policy,1,0.0035714285714285713,0,279,350
MelbournePedestrian_normal_9,291,350,0,0 1,float32,not_used_for_instance_policy,1,0.003424657534246575,0,291,350
MiddlePhalanxOutlineAgeGroup_normal_1,73,50,0,0 1,float32,not_used_for_instance_policy,1,0.013513513513513514,0,73,50
MiddlePhalanxOutlineAgeGroup_normal_2,156,200,0,0 1,float32,not_used_for_instance_policy,1,0.006369426751592357,0,156,200
MiddlePhalanxOutlineAgeGroup_normal_3,212,250,0,0 1,float32,not_used_for_instance_policy,1,0.004694835680751174,0,212,250
MiddlePhalanxOutlineCorrect_normal_0,269,300,0,0 1,float32,not_used_for_instance_policy,1,0.003703703703703704,0,269,300
MiddlePhalanxOutlineCorrect_normal_1,443,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022522522522522522,0,443,550
MiddlePhalanxTW_normal_3,65,50,0,0 1,float32,not_used_for_instance_policy,1,0.015151515151515152,0,65,50
MiddlePhalanxTW_normal_4,102,100,0,0 1,float32,not_used_for_instance_policy,1,0.009708737864077669,0,102,100
MiddlePhalanxTW_normal_5,52,50,0,0 1,float32,not_used_for_instance_policy,1,0.018867924528301886,0,52,50
MiddlePhalanxTW_normal_6,32,50,0,0 1,float32,not_used_for_instance_policy,1,0.030303030303030304,0,32,50
MiddlePhalanxTW_normal_7,27,50,0,0 1,float32,not_used_for_instance_policy,1,0.03571428571428571,0,27,50
MiddlePhalanxTW_normal_8,161,200,0,0 1,float32,not_used_for_instance_policy,1,0.006172839506172839,0,161,200
MixedShapesRegularTrain_normal_1,446,550,0,0 1,float32,not_used_for_instance_policy,1,0.0022371364653243847,0,446,550
MixedShapesRegularTrain_normal_2,603,750,0,0 1,float32,not_used_for_instance_policy,1,0.0016556291390728477,0,603,750
MixedShapesRegularTrain_normal_3,414,500,0,0 1,float32,not_used_for_instance_policy,1,0.0024096385542168677,0,414,500
MixedShapesRegularTrain_normal_4,544,650,0,0 1,float32,not_used_for_instance_policy,1,0.001834862385321101,0,544,650
MixedShapesRegularTrain_normal_5,331,400,0,0 1,float32,not_used_for_instance_policy,1,0.0030120481927710845,0,331,400
MixedShapesSmallTrain_normal_1,382,450,0,0 1,float32,not_used_for_instance_policy,1,0.0026109660574412533,0,382,450
MixedShapesSmallTrain_normal_2,539,650,0,0 1,float32,not_used_for_instance_policy,1,0.001851851851851852,0,539,650
MixedShapesSmallTrain_normal_3,350,400,0,0 1,float32,not_used_for_instance_policy,1,0.002849002849002849,0,350,400
MixedShapesSmallTrain_normal_4,480,600,0,0 1,float32,not_used_for_instance_policy,1,0.002079002079002079,0,480,600
MixedShapesSmallTrain_normal_5,267,300,0,0 1,float32,not_used_for_instance_policy,1,0.0037313432835820895,0,267,300
MoteStrain_normal_1,548,650,0,0 1,float32,not_used_for_instance_policy,1,0.0018214936247723133,0,548,650
MoteStrain_normal_2,469,550,0,0 1,float32,not_used_for_instance_policy,1,0.002127659574468085,0,469,550
NonInvasiveFetalECGThorax1_normal_1,67,50,0,0 1,float32,not_used_for_instance_policy,1,0.014705882352941176,0,67,50
NonInvasiveFetalECGThorax1_normal_10,73,50,0,0 1,float32,not_used_for_instance_policy,1,0.013513513513513514,0,73,50
NonInvasiveFetalECGThorax1_normal_11,60,50,0,0 1,float32,not_used_for_instance_policy,1,0.01639344262295082,0,60,50
NonInvasiveFetalECGThorax1_normal_12,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax1_normal_13,77,50,0,0 1,float32,not_used_for_instance_policy,1,0.01282051282051282,0,77,50
NonInvasiveFetalECGThorax1_normal_14,71,50,0,0 1,float32,not_used_for_instance_policy,1,0.013888888888888888,0,71,50
NonInvasiveFetalECGThorax1_normal_15,78,100,0,0 1,float32,not_used_for_instance_policy,1,0.012658227848101266,0,78,100
NonInvasiveFetalECGThorax1_normal_16,76,50,0,0 1,float32,not_used_for_instance_policy,1,0.012987012987012988,0,76,50
NonInvasiveFetalECGThorax1_normal_17,68,50,0,0 1,float32,not_used_for_instance_policy,1,0.014492753623188406,0,68,50
NonInvasiveFetalECGThorax1_normal_18,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax1_normal_19,70,50,0,0 1,float32,not_used_for_instance_policy,1,0.014084507042253521,0,70,50
NonInvasiveFetalECGThorax1_normal_2,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax1_normal_20,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax1_normal_21,71,50,0,0 1,float32,not_used_for_instance_policy,1,0.013888888888888888,0,71,50
NonInvasiveFetalECGThorax1_normal_22,68,50,0,0 1,float32,not_used_for_instance_policy,1,0.014492753623188406,0,68,50
NonInvasiveFetalECGThorax1_normal_23,69,50,0,0 1,float32,not_used_for_instance_policy,1,0.014285714285714285,0,69,50
NonInvasiveFetalECGThorax1_normal_24,69,50,0,0 1,float32,not_used_for_instance_policy,1,0.014285714285714285,0,69,50
NonInvasiveFetalECGThorax1_normal_25,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax1_normal_26,62,50,0,0 1,float32,not_used_for_instance_policy,1,0.015873015873015872,0,62,50
NonInvasiveFetalECGThorax1_normal_27,71,50,0,0 1,float32,not_used_for_instance_policy,1,0.013888888888888888,0,71,50
NonInvasiveFetalECGThorax1_normal_28,68,50,0,0 1,float32,not_used_for_instance_policy,1,0.014492753623188406,0,68,50
NonInvasiveFetalECGThorax1_normal_29,76,50,0,0 1,float32,not_used_for_instance_policy,1,0.012987012987012988,0,76,50
NonInvasiveFetalECGThorax1_normal_3,69,50,0,0 1,float32,not_used_for_instance_policy,1,0.014285714285714285,0,69,50
NonInvasiveFetalECGThorax1_normal_30,68,50,0,0 1,float32,not_used_for_instance_policy,1,0.014492753623188406,0,68,50
NonInvasiveFetalECGThorax1_normal_31,75,50,0,0 1,float32,not_used_for_instance_policy,1,0.013157894736842105,0,75,50
NonInvasiveFetalECGThorax1_normal_32,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax1_normal_33,68,50,0,0 1,float32,not_used_for_instance_policy,1,0.014492753623188406,0,68,50
NonInvasiveFetalECGThorax1_normal_34,75,50,0,0 1,float32,not_used_for_instance_policy,1,0.013157894736842105,0,75,50
NonInvasiveFetalECGThorax1_normal_35,75,50,0,0 1,float32,not_used_for_instance_policy,1,0.013157894736842105,0,75,50
NonInvasiveFetalECGThorax1_normal_36,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax1_normal_37,69,50,0,0 1,float32,not_used_for_instance_policy,1,0.014285714285714285,0,69,50
NonInvasiveFetalECGThorax1_normal_38,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax1_normal_39,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax1_normal_4,68,50,0,0 1,float32,not_used_for_instance_policy,1,0.014492753623188406,0,68,50
NonInvasiveFetalECGThorax1_normal_40,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax1_normal_41,74,50,0,0 1,float32,not_used_for_instance_policy,1,0.013333333333333334,0,74,50
NonInvasiveFetalECGThorax1_normal_42,74,50,0,0 1,float32,not_used_for_instance_policy,1,0.013333333333333334,0,74,50
NonInvasiveFetalECGThorax1_normal_5,76,50,0,0 1,float32,not_used_for_instance_policy,1,0.012987012987012988,0,76,50
NonInvasiveFetalECGThorax1_normal_6,75,50,0,0 1,float32,not_used_for_instance_policy,1,0.013157894736842105,0,75,50
NonInvasiveFetalECGThorax1_normal_7,74,50,0,0 1,float32,not_used_for_instance_policy,1,0.013333333333333334,0,74,50
NonInvasiveFetalECGThorax1_normal_8,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax1_normal_9,70,50,0,0 1,float32,not_used_for_instance_policy,1,0.014084507042253521,0,70,50
NonInvasiveFetalECGThorax2_normal_1,67,50,0,0 1,float32,not_used_for_instance_policy,1,0.014705882352941176,0,67,50
NonInvasiveFetalECGThorax2_normal_10,73,50,0,0 1,float32,not_used_for_instance_policy,1,0.013513513513513514,0,73,50
NonInvasiveFetalECGThorax2_normal_11,60,50,0,0 1,float32,not_used_for_instance_policy,1,0.01639344262295082,0,60,50
NonInvasiveFetalECGThorax2_normal_12,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax2_normal_13,77,50,0,0 1,float32,not_used_for_instance_policy,1,0.01282051282051282,0,77,50
NonInvasiveFetalECGThorax2_normal_14,71,50,0,0 1,float32,not_used_for_instance_policy,1,0.013888888888888888,0,71,50
NonInvasiveFetalECGThorax2_normal_15,78,100,0,0 1,float32,not_used_for_instance_policy,1,0.012658227848101266,0,78,100
NonInvasiveFetalECGThorax2_normal_16,76,50,0,0 1,float32,not_used_for_instance_policy,1,0.012987012987012988,0,76,50
NonInvasiveFetalECGThorax2_normal_17,68,50,0,0 1,float32,not_used_for_instance_policy,1,0.014492753623188406,0,68,50
NonInvasiveFetalECGThorax2_normal_18,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax2_normal_19,70,50,0,0 1,float32,not_used_for_instance_policy,1,0.014084507042253521,0,70,50
NonInvasiveFetalECGThorax2_normal_2,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax2_normal_20,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax2_normal_21,71,50,0,0 1,float32,not_used_for_instance_policy,1,0.013888888888888888,0,71,50
NonInvasiveFetalECGThorax2_normal_22,68,50,0,0 1,float32,not_used_for_instance_policy,1,0.014492753623188406,0,68,50
NonInvasiveFetalECGThorax2_normal_23,69,50,0,0 1,float32,not_used_for_instance_policy,1,0.014285714285714285,0,69,50
NonInvasiveFetalECGThorax2_normal_24,69,50,0,0 1,float32,not_used_for_instance_policy,1,0.014285714285714285,0,69,50
NonInvasiveFetalECGThorax2_normal_25,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax2_normal_26,62,50,0,0 1,float32,not_used_for_instance_policy,1,0.015873015873015872,0,62,50
NonInvasiveFetalECGThorax2_normal_27,71,50,0,0 1,float32,not_used_for_instance_policy,1,0.013888888888888888,0,71,50
NonInvasiveFetalECGThorax2_normal_28,68,50,0,0 1,float32,not_used_for_instance_policy,1,0.014492753623188406,0,68,50
NonInvasiveFetalECGThorax2_normal_29,76,50,0,0 1,float32,not_used_for_instance_policy,1,0.012987012987012988,0,76,50
NonInvasiveFetalECGThorax2_normal_3,69,50,0,0 1,float32,not_used_for_instance_policy,1,0.014285714285714285,0,69,50
NonInvasiveFetalECGThorax2_normal_30,68,50,0,0 1,float32,not_used_for_instance_policy,1,0.014492753623188406,0,68,50
NonInvasiveFetalECGThorax2_normal_31,75,50,0,0 1,float32,not_used_for_instance_policy,1,0.013157894736842105,0,75,50
NonInvasiveFetalECGThorax2_normal_32,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax2_normal_33,68,50,0,0 1,float32,not_used_for_instance_policy,1,0.014492753623188406,0,68,50
NonInvasiveFetalECGThorax2_normal_34,75,50,0,0 1,float32,not_used_for_instance_policy,1,0.013157894736842105,0,75,50
NonInvasiveFetalECGThorax2_normal_35,75,50,0,0 1,float32,not_used_for_instance_policy,1,0.013157894736842105,0,75,50
NonInvasiveFetalECGThorax2_normal_36,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax2_normal_37,69,50,0,0 1,float32,not_used_for_instance_policy,1,0.014285714285714285,0,69,50
NonInvasiveFetalECGThorax2_normal_38,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax2_normal_39,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax2_normal_4,68,50,0,0 1,float32,not_used_for_instance_policy,1,0.014492753623188406,0,68,50
NonInvasiveFetalECGThorax2_normal_40,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax2_normal_41,74,50,0,0 1,float32,not_used_for_instance_policy,1,0.013333333333333334,0,74,50
NonInvasiveFetalECGThorax2_normal_42,74,50,0,0 1,float32,not_used_for_instance_policy,1,0.013333333333333334,0,74,50
NonInvasiveFetalECGThorax2_normal_5,76,50,0,0 1,float32,not_used_for_instance_policy,1,0.012987012987012988,0,76,50
NonInvasiveFetalECGThorax2_normal_6,75,50,0,0 1,float32,not_used_for_instance_policy,1,0.013157894736842105,0,75,50
NonInvasiveFetalECGThorax2_normal_7,74,50,0,0 1,float32,not_used_for_instance_policy,1,0.013333333333333334,0,74,50
NonInvasiveFetalECGThorax2_normal_8,72,50,0,0 1,float32,not_used_for_instance_policy,1,0.0136986301369863,0,72,50
NonInvasiveFetalECGThorax2_normal_9,70,50,0,0 1,float32,not_used_for_instance_policy,1,0.014084507042253521,0,70,50
OSULeaf_normal_1,52,50,0,0 1,float32,not_used_for_instance_policy,1,0.018867924528301886,0,52,50
OSULeaf_normal_2,67,50,0,0 1,float32,not_used_for_instance_policy,1,0.014705882352941176,0,67,50
OSULeaf_normal_3,60,50,0,0 1,float32,not_used_for_instance_policy,1,0.01639344262295082,0,60,50
OSULeaf_normal_4,77,50,0,0 1,float32,not_used_for_instance_policy,1,0.01282051282051282,0,77,50
OSULeaf_normal_5,65,50,0,0 1,float32,not_used_for_instance_policy,1,0.015151515151515152,0,65,50
OSULeaf_normal_6,30,50,0,0 1,float32,not_used_for_instance_policy,1,0.03225806451612903,0,30,50
OliveOil_normal_1,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
OliveOil_normal_2,13,50,0,0 1,float32,not_used_for_instance_policy,1,0.07142857142857142,0,13,50
OliveOil_normal_3,6,50,0,0 1,float32,not_used_for_instance_policy,1,0.14285714285714285,0,6,50
OliveOil_normal_4,20,50,0,0 1,float32,not_used_for_instance_policy,1,0.047619047619047616,0,20,50
PLAID_normal_0,52,50,0,0 1,float32,not_used_for_instance_policy,1,0.018867924528301886,0,52,50
PLAID_normal_1,140,150,0,0 1,float32,not_used_for_instance_policy,1,0.0070921985815602835,0,140,150
PLAID_normal_10,20,50,0,0 1,float32,not_used_for_instance_policy,1,0.047619047619047616,0,20,50
PLAID_normal_2,92,100,0,0 1,float32,not_used_for_instance_policy,1,0.010752688172043012,0,92,100
PLAID_normal_3,30,50,0,0 1,float32,not_used_for_instance_policy,1,0.03225806451612903,0,30,50
PLAID_normal_4,124,150,0,0 1,float32,not_used_for_instance_policy,1,0.008,0,124,150
PLAID_normal_5,28,50,0,0 1,float32,not_used_for_instance_policy,1,0.034482758620689655,0,28,50
PLAID_normal_6,91,100,0,0 1,float32,not_used_for_instance_policy,1,0.010869565217391304,0,91,100
PLAID_normal_7,137,150,0,0 1,float32,not_used_for_instance_policy,1,0.007246376811594203,0,137,150
PLAID_normal_8,111,100,0,0 1,float32,not_used_for_instance_policy,1,0.008928571428571428,0,111,100
PLAID_normal_9,30,50,0,0 1,float32,not_used_for_instance_policy,1,0.03225806451612903,0,30,50
PhalangesOutlinesCorrect_normal_0,768,950,0,0 1,float32,not_used_for_instance_policy,1,0.0013003901170351106,0,768,950
PhalangesOutlinesCorrect_normal_1,1358,1700,0,0 1,float32,not_used_for_instance_policy,1,0.0007358351729212656,0,1358,1700
Phoneme_normal_1,33,50,0,0 1,float32,not_used_for_instance_policy,1,0.029411764705882353,0,33,50
Phoneme_normal_10,2,50,0,0 1,float32,not_used_for_instance_policy,1,0.3333333333333333,1,2,50
Phoneme_normal_11,52,50,0,0 1,float32,not_used_for_instance_policy,1,0.018867924528301886,0,52,50
Phoneme_normal_12,54,50,0,0 1,float32,not_used_for_instance_policy,1,0.01818181818181818,0,54,50
Phoneme_normal_13,32,50,0,0 1,float32,not_used_for_instance_policy,1,0.030303030303030304,0,32,50
Phoneme_normal_14,30,50,0,0 1,float32,not_used_for_instance_policy,1,0.03225806451612903,0,30,50
Phoneme_normal_15,20,50,0,0 1,float32,not_used_for_instance_policy,1,0.047619047619047616,0,20,50
Phoneme_normal_16,13,50,0,0 1,float32,not_used_for_instance_policy,1,0.07142857142857142,0,13,50
Phoneme_normal_17,87,100,0,0 1,float32,not_used_for_instance_policy,1,0.011363636363636364,0,87,100
Phoneme_normal_18,66,50,0,0 1,float32,not_used_for_instance_policy,1,0.014925373134328358,0,66,50
Phoneme_normal_19,14,50,0,0 1,float32,not_used_for_instance_policy,1,0.06666666666666667,0,14,50
Phoneme_normal_2,43,50,0,0 1,float32,not_used_for_instance_policy,1,0.022727272727272728,0,43,50
Phoneme_normal_20,80,100,0,0 1,float32,not_used_for_instance_policy,1,0.012345679012345678,0,80,100
Phoneme_normal_21,100,100,0,0 1,float32,not_used_for_instance_policy,1,0.009900990099009901,0,100,100
Phoneme_normal_22,56,50,0,0 1,float32,not_used_for_instance_policy,1,0.017543859649122806,0,56,50
Phoneme_normal_23,119,150,0,0 1,float32,not_used_for_instance_policy,1,0.008333333333333333,0,119,150
Phoneme_normal_24,17,50,0,0 1,float32,not_used_for_instance_policy,1,0.05555555555555555,0,17,50
Phoneme_normal_25,25,50,0,0 1,float32,not_used_for_instance_policy,1,0.038461538461538464,0,25,50
Phoneme_normal_26,3,50,0,0 1,float32,not_used_for_instance_policy,1,0.25,1,3,50
Phoneme_normal_27,51,50,0,0 1,float32,not_used_for_instance_policy,1,0.019230769230769232,0,51,50
Phoneme_normal_28,90,100,0,0 1,float32,not_used_for_instance_policy,1,0.01098901098901099,0,90,100
Phoneme_normal_29,98,100,0,0 1,float32,not_used_for_instance_policy,1,0.010101010101010102,0,98,100
Phoneme_normal_3,190,200,0,0 1,float32,not_used_for_instance_policy,1,0.005235602094240838,0,190,200
Phoneme_normal_30,22,50,0,0 1,float32,not_used_for_instance_policy,1,0.043478260869565216,0,22,50
Phoneme_normal_31,116,100,0,0 1,float32,not_used_for_instance_policy,1,0.008547008547008548,0,116,100
Phoneme_normal_32,7,50,0,0 1,float32,not_used_for_instance_policy,1,0.125,0,7,50
Phoneme_normal_33,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
Phoneme_normal_34,18,50,0,0 1,float32,not_used_for_instance_policy,1,0.05263157894736842,0,18,50
Phoneme_normal_35,22,50,0,0 1,float32,not_used_for_instance_policy,1,0.043478260869565216,0,22,50
Phoneme_normal_36,16,50,0,0 1,float32,not_used_for_instance_policy,1,0.058823529411764705,0,16,50
Phoneme_normal_37,11,50,0,0 1,float32,not_used_for_instance_policy,1,0.08333333333333333,0,11,50
Phoneme_normal_38,19,50,0,0 1,float32,not_used_for_instance_policy,1,0.05,0,19,50
Phoneme_normal_39,1,50,0,0 1,float32,not_used_for_instance_policy,1,0.5,1,1,50
Phoneme_normal_4,20,50,0,0 1,float32,not_used_for_instance_policy,1,0.047619047619047616,0,20,50
Phoneme_normal_5,7,50,0,0 1,float32,not_used_for_instance_policy,1,0.125,0,7,50
Phoneme_normal_6,26,50,0,0 1,float32,not_used_for_instance_policy,1,0.037037037037037035,0,26,50
Phoneme_normal_7,37,50,0,0 1,float32,not_used_for_instance_policy,1,0.02631578947368421,0,37,50
Phoneme_normal_8,9,50,0,0 1,float32,not_used_for_instance_policy,1,0.1,0,9,50
Phoneme_normal_9,62,50,0,0 1,float32,not_used_for_instance_policy,1,0.015873015873015872,0,62,50
PickupGestureWiimoteZ_normal_1,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
PickupGestureWiimoteZ_normal_10,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
PickupGestureWiimoteZ_normal_2,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
PickupGestureWiimoteZ_normal_3,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
PickupGestureWiimoteZ_normal_4,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
PickupGestureWiimoteZ_normal_5,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
PickupGestureWiimoteZ_normal_6,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
PickupGestureWiimoteZ_normal_7,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
PickupGestureWiimoteZ_normal_8,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
PickupGestureWiimoteZ_normal_9,8,50,0,0 1,float32,not_used_for_instance_policy,1,0.1111111111111111,0,8,50
PigAirwayPressure_normal_1,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_10,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_11,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_12,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_13,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_14,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_15,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_16,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_17,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_18,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_19,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_2,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_20,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_21,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_22,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_23,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_24,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_25,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_26,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_27,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_28,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_29,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
PigAirwayPressure_normal_3,4,50,0,0 1,float32,not_used_for_instance_policy,1,0.2,1,4,50
