time_index,normal_p05,normal_p50,normal_p95,normal_reference_00,normal_reference_01,normal_reference_02,normal_reference_03,normal_reference_04,normal_reference_05,normal_reference_06,normal_reference_07,normal_reference_08,normal_reference_09,normal_reference_10,normal_reference_11,normal_reference_12,normal_reference_13,normal_reference_14,normal_reference_15
663,-1.308593,-0.5932464,-0.58271,-0.5808238,-1.0030118,-1.2972157,-0.59524477,-0.58717847,-0.6042124,-0.58490014,-0.58333874,-0.6085472,-0.59124804,-0.61564773,-0.5852614,-0.5910042,-0.59036934,-0.59838307,-1.3427248
664,-0.80439746,-0.64126515,-0.41177616,-0.5808238,-0.97290194,-0.2340602,-0.64309365,-0.65171146,-0.6651293,-0.6117448,-0.59886,-0.7087413,-0.6394366,-0.74822927,-0.5852614,-0.6589726,-0.63486314,-0.66150033,-0.4710148
665,-0.5819332,-0.45584452,0.76531786,-0.5808238,1.1908331,0.26439294,-0.48788205,-0.45589972,-0.45578936,-0.53406405,-0.54195833,-0.40260777,-0.48342472,-0.34143266,-0.5852614,-0.4540678,-0.5026829,-0.4449415,0.6234794
666,1.11172,1.7207332,1.7347198,1.7357491,0.76237494,1.3977443,1.7136122,1.7323232,1.6901591,1.7197819,1.7230657,1.7111822,1.7292244,1.7056493,1.7343765,1.7269977,1.7216846,1.7271367,1.2281684
667,-1.3085763,-0.5932412,-0.5827173,-0.5808238,-1.0030118,-1.2972044,-0.5952344,-0.58717847,-0.6042227,-0.58490014,-0.5833485,-0.6085576,-0.59124804,-0.6156575,-0.5852614,-0.5909944,-0.59036934,-0.59838307,-1.3426924
668,-0.80439746,-0.64126515,-0.41123423,-0.5808238,-0.97290194,-0.23523295,-0.64309365,-0.65171146,-0.6651293,-0.6117448,-0.59886,-0.7087413,-0.6394366,-0.74822927,-0.61812663,-0.6589726,-0.63486314,-0.66150033,-0.46990132
669,-0.5516747,-0.45584452,0.76717126,-0.5808238,1.1949065,0.26088595,-0.4900227,-0.45589972,-0.45578936,-0.53406405,-0.54195833,-0.40153062,-0.48236564,-0.34143266,-0.5110446,-0.45507714,-0.5026829,-0.4438853,0.6245929
670,1.1127717,1.7222989,1.7405572,1.7379988,0.764506,1.3965377,1.6940465,1.7307636,1.693729,1.7216636,1.7232915,1.7128704,1.7416993,1.7037138,1.7322677,1.7269977,1.722934,1.7401766,1.2288603
671,-1.3085849,-0.5932464,-0.5827173,-0.5808238,-1.003004,-1.2972157,-0.59524477,-0.58717847,-0.6042227,-0.58490014,-0.5833485,-0.6085472,-0.59124804,-0.61564773,-0.58490485,-0.5910042,-0.59036934,-0.5983932,-1.3426924
672,-0.8051526,-0.64178956,-0.4115246,-0.5808238,-0.97290194,-0.23639444,-0.64309365,-0.65171146,-0.6651293,-0.6117448,-0.59886,-0.7087413,-0.64048547,-0.74923617,-0.61812663,-0.6579535,-0.63486314,-0.6625565,-0.46990132
673,-0.5516747,-0.455998,0.7669668,-0.5808238,1.1940887,0.25739026,-0.48894718,-0.45589972,-0.45365354,-0.53406405,-0.54195833,-0.40153062,-0.48342472,-0.34042582,-0.5110446,-0.45609626,-0.5026829,-0.4449415,0.6245929
674,1.1127808,1.7214522,1.7336826,1.7380193,0.76438016,1.3935946,1.6964355,1.7276539,1.7105782,1.721633,1.7240278,1.7129015,1.7312815,1.7077705,1.7322371,1.7269781,1.7212715,1.7293608,1.2289144
675,-1.3085933,-0.5932464,-0.5827173,-0.5808238,-1.003004,-1.2972269,-0.59524477,-0.58717847,-0.6042124,-0.58490014,-0.5833485,-0.6085472,-0.59124804,-0.61564773,-0.58490485,-0.59101397,-0.59036934,-0.59838307,-1.3426924
676,-0.8051526,-0.64126515,-0.4134545,-0.5808238,-0.97290194,-0.2340602,-0.64309365,-0.6506879,-0.6651293,-0.6117448,-0.59886,-0.7087413,-0.6394366,-0.74923617,-0.61812663,-0.6579535,-0.63486314,-0.66150033,-0.4732526
677,-0.5516747,-0.45700955,0.75725514,-0.5808238,1.2022353,0.2655544,-0.48894718,-0.45691353,-0.45578936,-0.53406405,-0.54195833,-0.40260777,-0.48342472,-0.34143266,-0.5110446,-0.4571056,-0.5026829,-0.4449415,0.6089284
678,1.1064914,1.7203898,1.7339563,1.7407644,0.7682491,1.3985224,1.714729,1.7270982,1.6950498,1.7192605,1.7230265,1.7132226,1.7303752,1.707233,1.731687,1.7273308,1.7215194,1.727817,1.2192389
679,-1.3085845,-0.5932412,-0.58271,-0.5808238,-1.0029961,-1.2972044,-0.5952344,-0.58718824,-0.6042227,-0.58490014,-0.58333874,-0.6085576,-0.59124804,-0.61564773,-0.58490485,-0.59101397,-0.59036934,-0.59838307,-1.3427248
680,-0.80439746,-0.64178956,-0.4134545,-0.5808238,-0.97290194,-0.2340602,-0.64309365,-0.6506879,-0.6651293,-0.6117448,-0.59886,-0.7087413,-0.64048547,-0.74822927,-0.6170671,-0.65694416,-0.63486314,-0.66150033,-0.4732526
681,-0.5516747,-0.4575191,0.760785,-0.5808238,1.2063009,0.26439294,-0.48894718,-0.45691353,-0.4568521,-0.53512764,-0.54195833,-0.40260777,-0.48342472,-0.34143266,-0.5110446,-0.45812473,-0.5026829,-0.4449415,0.61227965
682,1.1081347,1.720501,1.7363703,1.7373693,0.77041155,1.3979023,1.6975832,1.7266498,1.6920989,1.7208352,1.7243617,1.7120107,1.7360373,1.7067637,1.7303015,1.7261549,1.7201667,1.7344792,1.2207092
683,-1.3085903,-0.5932412,-0.5827173,-0.5808238,-1.0029882,-1.2972157,-0.5952344,-0.58718824,-0.6042227,-0.58490014,-0.5833485,-0.6085576,-0.59124804,-0.61564773,-0.584915,-0.5910042,-0.59036934,-0.59838307,-1.342714
684,-0.8051526,-0.64178956,-0.41291255,-0.5808238,-0.97290194,-0.23523295,-0.64309365,-0.6506879,-0.6651293,-0.6117448,-0.59886,-0.7098184,-0.64048547,-0.74923617,-0.61812663,-0.65694416,-0.63486314,-0.66150033,-0.4721391
685,-0.5516747,-0.45853072,0.7608355,-0.5808238,1.1997898,0.2620587,-0.4900227,-0.45792735,-0.45578936,-0.53512764,-0.54195833,-0.40153062,-0.48342472,-0.34143266,-0.5110446,-0.45913407,-0.5026829,-0.4438853,0.61451745
686,1.1084102,1.7184958,1.7383145,1.7351506,0.76729757,1.397282,1.6948324,1.7264158,1.6989293,1.7169594,1.7241358,1.7127254,1.7376769,1.7065388,1.7308007,1.7280462,1.7200325,1.7402273,1.2221144
687,-1.3085903,-0.5932412,-0.5827173,-0.5808238,-1.0029961,-1.2972157,-0.5952344,-0.58718824,-0.6042227,-0.58490014,-0.5833485,-0.6085472,-0.59124804,-0.6156575,-0.58490485,-0.5910238,-0.59036934,-0.59838307,-1.342714
688,-0.8051526,-0.64126515,-0.41291255,-0.5808238,-0.97290194,-0.23523295,-0.64309365,-0.6506879,-0.6651293,-0.6117448,-0.59886,-0.7098184,-0.6394366,-0.74923617,-0.61812663,-0.65592504,-0.63486314,-0.66045433,-0.4721391
689,-0.5516747,-0.45904028,0.75964403,-0.5808238,1.1916509,0.2620587,-0.48894718,-0.45792735,-0.4547163,-0.53406405,-0.54195833,-0.40260777,-0.48447365,-0.34143266,-0.5110446,-0.4601532,-0.5026829,-0.4470437,0.6156417
690,1.1081126,1.7188499,1.733233,1.7375654,0.76283103,1.3959739,1.7028159,1.726874,1.6997755,1.7200989,1.7249115,1.7118452,1.7206703,1.7075946,1.7317889,1.7271447,1.7197537,1.7179459,1.2232064
691,-1.3085876,-0.59324634,-0.5827173,-0.5808238,-1.0030118,-1.2972157,-0.5952344,-0.58718824,-0.6042227,-0.58490014,-0.5833485,-0.6085472,-0.5912582,-0.61564773,-0.58490485,-0.5910238,-0.59036934,-0.59840333,-1.3427032
692,-0.8051526,-0.64126515,-0.41261935,-0.5808238,-0.97290194,-0.2340602,-0.64309365,-0.64967406,-0.6651293,-0.6117448,-0.59886,-0.7098184,-0.6394366,-0.74923617,-0.61812663,-0.65592504,-0.63486314,-0.66045433,-0.4721391
693,-0.5516747,-0.45904028,0.75941026,-0.5808238,1.1940887,0.26439294,-0.48894718,-0.45792735,-0.45578936,-0.53406405,-0.54195833,-0.40153062,-0.48342472,-0.34042582,-0.5110446,-0.4601532,-0.5026829,-0.44599766,0.61451745
694,1.1080208,1.7192168,1.7334878,1.7387624,0.76421505,1.3979135,1.7022058,1.726718,1.6910259,1.7184013,1.7224472,1.7113479,1.7317296,1.7087089,1.7315139,1.7284284,1.7200325,1.7277359,1.2226226
695,-1.3085818,-0.5932412,-0.58271,-0.5808238,-1.003004,-1.2972044,-0.5952344,-0.58718824,-0.6042227,-0.58490014,-0.58333874,-0.6085472,-0.59124804,-0.61564773,-0.58490485,-0.5910336,-0.59036934,-0.5983932,-1.342714
696,-0.8051526,-0.64178956,-0.412329,-0.5808238,-0.97290194,-0.23289873,-0.64309365,-0.6506879,-0.6651293,-0.6117448,-0.59886,-0.7087413,-0.64048547,-0.74923617,-0.61812663,-0.65592504,-0.63486314,-0.66150033,-0.4721391
697,-0.5516747,-0.46005183,0.7606604,-0.5808238,1.1957164,0.26672715,-0.4900227,-0.45894116,-0.45578936,-0.53406405,-0.54195833,-0.40260777,-0.48236564,-0.34042582,-0.50998515,-0.46116254,-0.5026829,-0.4449415,0.6156417
698,1.1083853,1.7207341,1.7398206,1.7382154,0.765025,1.3995937,1.694336,1.7270885,1.6945752,1.7217352,1.7229774,1.7113065,1.7411901,1.7078975,1.7327771,1.7282422,1.719733,1.7393641,1.2228388
699,-1.3085818,-0.5932464,-0.5827173,-0.5808238,-1.003004,-1.2972044,-0.59524477,-0.58718824,-0.6042227,-0.58490014,-0.5833485,-0.6085576,-0.59124804,-0.61564773,-0.58490485,-0.5910336,-0.59036934,-0.5983932,-1.342714
700,-0.8051526,-0.64126515,-0.41261935,-0.5808238,-0.97290194,-0.2340602,-0.64309365,-0.64967406,-0.6651293,-0.6117448,-0.59886,-0.7098184,-0.6394366,-0.74923617,-0.61918616,-0.65592504,-0.63486314,-0.66150033,-0.4721391
701,-0.5516747,-0.46005183,0.76106733,-0.5808238,1.1973442,0.26439294,-0.48894718,-0.45894116,-0.45578936,-0.53512764,-0.54195833,-0.40260777,-0.48342472,-0.34143266,-0.50998515,-0.46116254,-0.5026829,-0.44599766,0.6156417
702,1.1090088,1.7205497,1.7340587,1.740135,0.7659293,1.3981729,1.6971489,1.7304322,1.6995277,1.7214386,1.7244304,1.710654,1.7272794,1.7061869,1.7320334,1.7261353,1.7196608,1.725136,1.2233686
703,-1.3085791,-0.5932412,-0.5827173,-0.5808238,-1.003004,-1.2972044,-0.5952344,-0.58719796,-0.6042227,-0.58490014,-0.5833485,-0.6085472,-0.59124804,-0.61564773,-0.58490485,-0.5910336,-0.59036934,-0.5983932,-1.3427032
704,-0.8051526,-0.64126515,-0.41291255,-0.5808238,-0.97290194,-0.23523295,-0.64309365,-0.64967406,-0.6651293,-0.6117448,-0.59886,-0.7098184,-0.6394366,-0.74923617,-0.61918616,-0.6549157,-0.63486314,-0.66045433,-0.4721391
705,-0.5516747,-0.4605614,0.7604074,-0.5808238,1.2014176,0.2620587,-0.48894718,-0.45894116,-0.45578936,-0.53406405,-0.54195833,-0.40260777,-0.48342472,-0.34042582,-0.5089256,-0.46218166,-0.5026829,-0.4470437,0.613404
706,1.1084508,1.7221155,1.7355003,1.7399801,0.76807606,1.3958273,1.7028366,1.7318066,1.6972475,1.734007,1.7235173,1.7135229,1.7266887,1.7066073,1.7307905,1.727125,1.7207139,1.7252275,1.221909
707,-1.3085903,-0.5932412,-0.5827173,-0.5808238,-1.0029961,-1.2972157,-0.5952344,-0.58719796,-0.6042227,-0.58490014,-0.5833485,-0.6085472,-0.59124804,-0.61564773,-0.58489466,-0.5910434,-0.59036934,-0.5983932,-1.342714
708,-0.8051526,-0.64126515,-0.41261935,-0.5808238,-0.97290194,-0.2340602,-0.64309365,-0.64967406,-0.6651293,-0.6117448,-0.59886,-0.7098184,-0.6394366,-0.74923617,-0.62024564,-0.6549157,-0.63486314,-0.66045433,-0.4721391
709,-0.5516747,-0.4605614,0.76129305,-0.5808238,1.1949065,0.26439294,-0.48894718,-0.45894116,-0.4568521,-0.53406405,-0.54195833,-0.40153062,-0.48342472,-0.34042582,-0.5089256,-0.46218166,-0.5026829,-0.44599766,0.61675525
710,1.1090941,1.7225041,1.7340266,1.7435817,0.7648441,1.3975301,1.6968282,1.7308415,1.6845462,1.7295687,1.7230657,1.7125078,1.7289393,1.7070765,1.7307497,1.7266546,1.7219427,1.7279289,1.2238442
711,-1.3085876,-0.5932412,-0.58271,-0.5808238,-1.003004,-1.2972157,-0.5952344,-0.58719796,-0.6042227,-0.58490014,-0.58333874,-0.6085472,-0.59124804,-0.61564773,-0.58489466,-0.5910434,-0.59036934,-0.5983932,-1.3427032
712,-0.8051526,-0.64178956,-0.4134545,-0.5808238,-0.97290194,-0.2340602,-0.64309365,-0.64967406,-0.6651293,-0.6117448,-0.59886,-0.7098184,-0.64048547,-0.74923617,-0.62024564,-0.6549157,-0.63486314,-0.66150033,-0.4732526
713,-0.5516747,-0.4605614,0.7598172,-0.5808238,1.1957164,0.26439294,-0.4900227,-0.45894116,-0.45578936,-0.53406405,-0.54195833,-0.40153062,-0.48342472,-0.34143266,-0.5078661,-0.46218166,-0.5026829,-0.44599766,0.61451745
714,1.1078904,1.7227316,1.7352307,1.740589,0.7650879,1.3972707,1.6895274,1.7315044,1.695607,1.7334446,1.723056,1.71576,1.7257621,1.7065486,1.7302607,1.7261451,1.7224073,1.7326308,1.2221578
715,-1.3085903,-0.5932412,-0.5827173,-0.5808238,-1.003004,-1.2972157,-0.5952344,-0.58719796,-0.6042227,-0.58490014,-0.5833485,-0.6085472,-0.59124804,-0.61564773,-0.58489466,-0.5910434,-0.59036934,-0.5983932,-1.342714
716,-0.8051526,-0.64178956,-0.41094103,-0.5808238,-0.97290194,-0.2340602,-0.64309365,-0.64967406,-0.6651293,-0.6117448,-0.59886,-0.7098184,-0.64048547,-0.74923617,-0.6223647,-0.6549157,-0.63486314,-0.66045433,-0.46990132
717,-0.5516747,-0.4605614,0.77068186,-0.5808238,1.2022353,0.2655544,-0.48894718,-0.45894116,-0.4547163,-0.53406405,-0.54195833,-0.40153062,-0.48447365,-0.34042582,-0.5068066,-0.46218166,-0.5026829,-0.4470437,0.6268307
718,1.1141512,1.7210257,1.7341952,1.7415074,0.76853216,1.3977556,1.7004374,1.7317578,1.7045423,1.7307141,1.7235959,1.7157497,1.722931,1.708924,1.7292318,1.7282324,1.7219222,1.7201293,1.2293576
719,-1.3085737,-0.5932412,-0.5827173,-0.5808238,-1.0029961,-1.2972044,-0.5952344,-0.58719796,-0.6042227,-0.58490014,-0.5833485,-0.6085472,-0.59124804,-0.61564773,-0.58488446,-0.5910336,-0.59036934,-0.5983932,-1.3426816
720,-0.8051526,-0.64126515,-0.41065067,-0.5808238,-0.97290194,-0.23289873,-0.64309365,-0.64967406,-0.6651293,-0.6117448,-0.59886,-0.7098184,-0.6394366,-0.74923617,-0.6234242,-0.65592504,-0.63486314,-0.66045433,-0.46990132
721,-0.5516747,-0.46005183,0.7694378,-0.5808238,1.2005998,0.26789993,-0.48894718,-0.45894116,-0.45578936,-0.53406405,-0.54195833,-0.40153062,-0.48342472,-0.34042582,-0.50467736,-0.46116254,-0.5026829,-0.4470437,0.62571716
722,1.1137185,1.7224019,1.7332615,1.7328596,0.76761216,1.4000221,1.7071282,1.7314264,1.6936362,1.7344671,1.7243026,1.7160915,1.7235522,1.7068712,1.7300977,1.7292613,1.7231508,1.7216527,1.2290874
723,-1.3085763,-0.5932412,-0.5827173,-0.5808238,-1.0029961,-1.2972044,-0.5952344,-0.58719796,-0.6042227,-0.58490014,-0.5833485,-0.6085472,-0.59124804,-0.61563796,-0.5848743,-0.5910238,-0.59036934,-0.5983932,-1.3426924
724,-0.8051526,-0.64126515,-0.41094103,-0.5808238,-0.97290194,-0.2340602,-0.64309365,-0.64967406,-0.6651293,-0.6117448,-0.59886,-0.7098184,-0.6394366,-0.74923617,-0.6234242,-0.65592504,-0.63486314,-0.66150033,-0.46990132
725,-0.5516747,-0.45954716,0.7745762,-0.5808238,1.2144397,0.26439294,-0.4900227,-0.45894116,-0.45578936,-0.53406405,-0.54195833,-0.40153062,-0.48236564,-0.34042582,-0.5036179,-0.4601532,-0.5026829,-0.4449415,0.62795496
726,1.1166583,1.7230042,1.75071,1.735326,0.7745715,1.3979135,1.6965905,1.7314556,1.7032422,1.7333525,1.7223,1.7145897,1.7522697,1.7079856,1.731361,1.72933,1.7237084,1.75019,1.2306873
727,-1.3085737,-0.5932464,-0.5827173,-0.5808238,-1.0029725,-1.2972044,-0.59524477,-0.58719796,-0.6042227,-0.58490014,-0.5833485,-0.6085472,-0.59124804,-0.61564773,-0.5848743,-0.59101397,-0.59036934,-0.5983932,-1.3426816
728,-0.8051526,-0.64126515,-0.41568568,-0.5808238,-0.97290194,-0.23289873,-0.64309365,-0.64967406,-0.6651293,-0.6117448,-0.59886,-0.7098184,-0.6394366,-0.74923617,-0.6244837,-0.65592504,-0.63486314,-0.66045433,-0.47661468
729,-0.5516747,-0.45954716,0.7471052,-0.5808238,1.212002,0.26789993,-0.48894718,-0.45894116,-0.4547163,-0.53406405,-0.54195833,-0.40153062,-0.48342472,-0.34042582,-0.50255835,-0.4601532,-0.5026829,-0.4470437,0.59213954
730,1.0996499,1.723279,1.7365302,1.742075,0.77354133,1.3995937,1.7084622,1.729623,1.7091852,1.734682,1.7238511,1.7200996,1.7299169,1.708836,1.7306275,1.7299179,1.7227068,1.7276343,1.2083527
731,-1.3085814,-0.5932412,-0.5827173,-0.5808238,-1.0029804,-1.297193,-0.5952344,-0.58719796,-0.6042227,-0.58490014,-0.5833485,-0.6085472,-0.59124804,-0.61564773,-0.5848641,-0.5910336,-0.59036934,-0.5983932,-1.3427465
732,-0.8051526,-0.64126515,-0.41568568,-0.5808238,-0.97290194,-0.23289873,-0.64309365,-0.64967406,-0.6651293,-0.6117448,-0.59886,-0.7098184,-0.6394366,-0.74923617,-0.6255534,-0.65592504,-0.63486314,-0.66045433,-0.47661468
733,-0.5516747,-0.45954716,0.7487542,-0.5808238,1.2152576,0.26789993,-0.48894718,-0.45894116,-0.4547163,-0.53406405,-0.54195833,-0.4004535,-0.48342472,-0.34042582,-0.5014988,-0.4601532,-0.5026829,-0.44599766,0.5932531
734,1.1006086,1.7229978,1.7343835,1.7323952,0.7751062,1.4000785,1.711606,1.7306173,1.7061312,1.7316242,1.722948,1.7194161,1.7355281,1.7073013,1.7312591,1.7288595,1.7230476,1.7340019,1.2091094
735,-1.3085899,-0.59324634,-0.5827173,-0.5808238,-1.0029725,-1.2972044,-0.5952344,-0.58719796,-0.6042227,-0.58490014,-0.5833485,-0.6085472,-0.5912582,-0.61564773,-0.5848539,-0.5910238,-0.59036934,-0.5983932,-1.3427465
736,-0.8051526,-0.64126515,-0.4134545,-0.5808238,-0.97290194,-0.2340602,-0.64309365,-0.64967406,-0.6651293,-0.6117448,-0.59886,-0.7098184,-0.6394366,-0.74923617,-0.6255534,-0.65592504,-0.63486314,-0.66150033,-0.4732526
737,-0.5516747,-0.45954716,0.76048136,-0.5808238,1.2185131,0.2655544,-0.48788205,-0.45894116,-0.45578936,-0.53406405,-0.54195833,-0.4004535,-0.48342472,-0.34042582,-0.50043935,-0.4601532,-0.5026829,-0.44599766,0.60780406
738,1.1078082,1.7252436,1.7374277,1.7330247,0.77669466,1.3977894,1.7184312,1.7305003,1.7017359,1.7334343,1.7253433,1.7211561,1.7373815,1.706617,1.730821,1.7282422,1.7251437,1.7375666,1.2181795
739,-1.308576,-0.59324634,-0.58271,-0.5808238,-1.0029725,-1.297193,-0.5952344,-0.58719796,-0.6042227,-0.58490014,-0.58333874,-0.6085472,-0.5912582,-0.61564773,-0.5848539,-0.5910336,-0.59036934,-0.5983932,-1.3427248
740,-0.8051526,-0.64126515,-0.41316414,-0.5808238,-0.97290194,-0.23289873,-0.64309365,-0.64967406,-0.6651293,-0.6117448,-0.59886,-0.71089554,-0.6394366,-0.74923617,-0.6266129,-0.65592504,-0.63486314,-0.66045433,-0.4732526
741,-0.5516747,-0.45954716,0.75986993,-0.5808238,1.2160676,0.27256837,-0.48894718,-0.45894116,-0.45578936,-0.53406405,-0.54195833,-0.4004535,-0.48342472,-0.34042582,-0.4993798,-0.4601532,-0.5026829,-0.4449415,0.60780406
742,1.1075928,1.7247325,1.7358556,1.7346759,0.77547574,1.3980037,1.7041498,1.7301884,1.698465,1.7343956,1.7261386,1.7210836,1.7341228,1.7076141,1.7308822,1.7289281,1.7233264,1.7393945,1.2182984
743,-1.3085591,-0.5932464,-0.5827173,-0.5808238,-1.0029725,-1.2971705,-0.59524477,-0.58719796,-0.6042227,-0.58490014,-0.5833485,-0.6085472,-0.59124804,-0.61564773,-0.5848437,-0.5910336,-0.59036934,-0.5983932,-1.3427248
744,-0.8051526,-0.64126515,-0.4134545,-0.5808238,-0.97290194,-0.2340602,-0.64309365,-0.6506879,-0.6651293,-0.6117448,-0.59886,-0.71089554,-0.6394366,-0.74923617,-0.62767243,-0.65592504,-0.63271534,-0.66045433,-0.4732526
745,-0.5516747,-0.45954716,0.7611707,-0.5808238,1.2111841,0.26439294,-0.48894718,-0.45894116,-0.45365354,-0.53406405,-0.54195833,-0.4004535,-0.48342472,-0.34244928,-0.4993798,-0.4601532,-0.50483066,-0.4470437,0.6111662
746,1.1082212,1.7248843,1.7317374,1.7301146,0.7731245,1.3980713,1.7032089,1.7308708,1.7145609,1.7341093,1.7286716,1.7206796,1.7303141,1.7063628,1.7296087,1.7309468,1.726166,1.7236027,1.21992
747,-1.3085818,-0.59325147,-0.5827173,-0.5808238,-1.0029804,-1.2972044,-0.59524477,-0.58718824,-0.6042124,-0.58490014,-0.5833485,-0.6085369,-0.5912582,-0.6156575,-0.5848437,-0.5910336,-0.5903797,-0.5983932,-1.342714
748,-0.8066702,-0.64126515,-0.4142977,-0.5808238,-0.97290194,-0.2340602,-0.64309365,-0.6506879,-0.6651293,-0.6117448,-0.59886,-0.7098184,-0.6394366,-0.7512596,-0.62767243,-0.65592504,-0.63486314,-0.65939814,-0.4743769
749,-0.5516747,-0.45904028,0.75844663,-0.5808238,1.2103744,0.2632202,-0.48894718,-0.45792735,-0.45578936,-0.53406405,-0.54195833,-0.4004535,-0.48342472,-0.33840233,-0.4983203,-0.4601532,-0.5026829,-0.4470437,0.60780406
750,1.1061449,1.72642,1.7336879,1.7289175,0.7726684,1.3978571,1.7165802,1.7332883,1.6991769,1.7348865,1.7285047,1.7210836,1.7281348,1.7214167,1.7310655,1.7278306,1.7250094,1.7294928,1.2173038
751,-1.308593,-0.59325147,-0.58271,-0.5808238,-1.0029804,-1.2972157,-0.59524477,-0.58718824,-0.6042227,-0.58490014,-0.58333874,-0.6085472,-0.5912582,-0.6156282,-0.5848437,-0.5910238,-0.59036934,-0.59840333,-1.3427248
752,-0.8066702,-0.64126515,-0.41028515,-0.5808238,-0.97290194,-0.2247233,-0.64309365,-0.6506879,-0.6651293,-0.6117448,-0.59886,-0.7098184,-0.6394366,-0.7512596,-0.62767243,-0.65592504,-0.63486314,-0.66045433,-0.4721391
753,-0.5516747,-0.45903802,0.7626678,-0.5808238,1.2071187,0.29006943,-0.48894718,-0.45691353,-0.45578936,-0.53406405,-0.54195833,-0.4004535,-0.48342472,-0.33840233,-0.4983203,-0.46116254,-0.5026829,-0.44599766,0.61451745
754,1.1089114,1.72595,1.7397655,1.7389069,0.77089125,1.4138358,1.700789,1.7341266,1.7012302,1.7347023,1.7277486,1.7173032,1.7422493,1.7208987,1.7302403,1.7276444,1.7242557,1.7389376,1.2215848
755,-1.3085454,-0.5932464,-0.58271,-0.5808238,-1.0029882,-1.2971593,-0.59524477,-0.58718824,-0.6042227,-0.58490014,-0.58333874,-0.6085472,-0.59124804,-0.61563796,-0.5848437,-0.5910434,-0.59036934,-0.5983932,-1.3427032
756,-0.8066702,-0.64126515,-0.4122567,-0.5808238,-0.97290194,-0.22589605,-0.64309365,-0.6506879,-0.6651293,-0.6117448,-0.59886,-0.7098184,-0.6394366,-0.7512596,-0.6287319,-0.65592504,-0.63486314,-0.66045433,-0.4743769
757,-0.5516747,-0.45903802,0.7551679,-0.5808238,1.2005998,0.29006943,-0.48894718,-0.45691353,-0.4547163,-0.53406405,-0.54195833,-0.4004535,-0.48342472,-0.3373857,-0.49726078,-0.46116254,-0.5026829,-0.4470437,0.6066906
758,1.1049161,1.7259603,1.7375587,1.7374209,0.76778513,1.4138471,1.7077694,1.7328496,1.715118,1.7364511,1.7296729,1.718225,1.7379721,1.7217197,1.7308822,1.7288007,1.7231199,1.7352104,1.217293
759,-1.3085507,-0.5932464,-0.5827173,-0.5808238,-1.0029961,-1.2971593,-0.59524477,-0.58718824,-0.6042227,-0.58490014,-0.5833485,-0.6085472,-0.59124804,-0.6156282,-0.5848335,-0.5910336,-0.59036934,-0.5983932,-1.3427248
760,-0.80591506,-0.64126515,-0.4122567,-0.5808238,-0.97290194,-0.22589605,-0.64309365,-0.6506879,-0.6651293,-0.6117448,-0.59886,-0.7098184,-0.6394366,-0.7502528,-0.6287319,-0.65592504,-0.63486314,-0.66045433,-0.4743769
761,-0.5516747,-0.45903802,0.7570213,-0.5808238,1.204673,0.29124218,-0.48894718,-0.45691353,-0.4547163,-0.53406405,-0.54195833,-0.4004535,-0.48342472,-0.3373857,-0.49620128,-0.46116254,-0.5026829,-0.4470437,0.60780406
762,1.1060218,1.7274394,1.7345657,1.7344179,0.76974314,1.4148732,1.7189379,1.732489,1.7101346,1.7350092,1.7283279,1.7189293,1.7306094,1.722492,1.7312897,1.7283206,1.7265583,1.7284062,1.2181146
763,-1.3085423,-0.5932464,-0.5827173,-0.5808238,-1.0029882,-1.297148,-0.59524477,-0.58718824,-0.6042227,-0.58490014,-0.5833485,-0.6085472,-0.59124804,-0.61563796,-0.5848335,-0.5910238,-0.59036934,-0.59840333,-1.3427248
764,-0.8066702,-0.64126515,-0.41448504,-0.5808238,-0.97290194,-0.2247233,-0.64309365,-0.64967406,-0.6651293,-0.6117448,-0.59886,-0.7098184,-0.6394366,-0.7512596,-0.6287319,-0.65592504,-0.63486314,-0.66045433,-0.47773898
765,-0.5516747,-0.46005183,0.74508977,-0.5808238,1.2005998,0.29124218,-0.48894718,-0.45894116,-0.45578936,-0.53406405,-0.54195833,-0.4004535,-0.48342472,-0.33840233,-0.49620128,-0.46116254,-0.5026829,-0.44809988,0.5932531
766,1.0983312,1.7219932,1.7358007,1.7355634,0.7676829,1.4148169,1.7141602,1.6931648,1.7022825,1.7365125,1.7291329,1.7208868,1.7292244,1.7225702,1.7304033,1.7294182,1.7214161,1.7278374,1.2085474
767,-1.3085476,-0.5932464,-0.58271,-0.5808238,-1.0029961,-1.297148,-0.59524477,-0.58718824,-0.6042227,-0.58490014,-0.58333874,-0.6085472,-0.59124804,-0.6156282,-0.5848335,-0.5910434,-0.59036934,-0.5983932,-1.3427465
768,-0.80591506,-0.64126515,-0.41057834,-0.5808238,-0.97290194,-0.22589605,-0.64309365,-0.6506879,-0.6651293,-0.6117448,-0.59886,-0.7098184,-0.6394366,-0.7502528,-0.6287319,-0.65592504,-0.635937,-0.66045433,-0.4721391
769,-0.5516747,-0.45954496,0.7618539,-0.5808238,1.2038631,0.29240364,-0.48894718,-0.45792735,-0.45578936,-0.53406405,-0.54195833,-0.4004535,-0.48342472,-0.3394092,-0.49620128,-0.46116254,-0.5026829,-0.44599766,0.61451745
770,1.1087232,1.724881,1.7454518,1.7345624,0.7692949,1.4149184,1.7054219,1.7326254,1.7010446,1.7357045,1.726983,1.7196025,1.745345,1.7165291,1.7308007,1.7295161,1.7227792,1.7457722,1.2218659
