time_index,normal_p05,normal_p50,normal_p95,normal_reference_00,normal_reference_01,normal_reference_02,normal_reference_03,normal_reference_04,normal_reference_05,normal_reference_06,normal_reference_07,normal_reference_08,normal_reference_09,normal_reference_10,normal_reference_11,normal_reference_12,normal_reference_13,normal_reference_14,normal_reference_15
828,-0.7864823,-0.6317787,0.46369925,-0.9571168,-0.6900939,-0.6712446,-0.65002334,0.15482488,-0.66486293,-0.48837978,-0.7291643,0.11293094,-0.23381484,-0.69868326,0.34373,-0.7296041,-0.6135341,0.7878645,0.35564417
829,-0.7615588,-0.46995136,0.19385596,-0.8587421,-0.6900939,-0.6128102,-0.65002334,-0.1795223,-0.608154,-0.16266052,-0.7291643,-0.33174872,0.07205707,-0.69868326,0.0012259862,-0.16850983,-0.6135341,0.5592526,0.03162902
830,1.4308097,1.6601295,1.7165506,1.3446523,1.644576,1.708248,1.6797401,1.6016357,1.6854843,1.7017123,1.6508747,1.5919785,1.6734178,1.6693844,1.5237194,1.7188889,1.7157711,1.4595289,1.5360014
831,-0.939413,-0.70871186,-0.61160445,-0.9587938,-0.6900939,-0.6317683,-0.65002334,-0.87487894,-0.6261747,-0.68092364,-0.7291643,-0.93295276,-0.71874046,-0.69868326,-0.9026516,-0.6058155,-0.6135341,-0.77249944,-0.91004
832,-0.7864823,-0.6317787,0.45703697,-0.9571168,-0.6900939,-0.6712446,-0.65002334,0.14905585,-0.66486293,-0.48837978,-0.7291643,0.13067289,-0.24043895,-0.69868326,0.34373,-0.7296041,-0.6135341,0.7612154,0.35564417
833,-0.7612945,-0.46817487,0.18182921,-0.8576851,-0.6900939,-0.6128102,-0.65002334,-0.1818277,-0.608154,-0.16372658,-0.7291643,-0.32819575,0.06764099,-0.69868326,0.00015314671,-0.16850983,-0.6135341,0.5243939,0.028402105
834,1.419545,1.6563327,1.7180473,1.3465935,1.6477216,1.700016,1.6861267,1.5948532,1.6668122,1.7008221,1.6492105,1.6079383,1.663455,1.6699427,1.5230592,1.7180121,1.7181528,1.4438622,1.5362082
835,-0.9393762,-0.7087172,-0.61160445,-0.9587836,-0.6900939,-0.6317683,-0.65002334,-0.8748901,-0.6261747,-0.68092364,-0.7291643,-0.93290704,-0.71875113,-0.69868326,-0.9026516,-0.6058155,-0.6135341,-0.7726282,-0.9100504
836,-0.7864823,-0.6317787,0.4580987,-0.9571168,-0.6900939,-0.6712446,-0.65002334,0.15021412,-0.66486293,-0.48730335,-0.7291643,0.12711991,-0.23602287,-0.69868326,0.34802136,-0.7296041,-0.6135341,0.7622354,0.35671982
837,-0.7615588,-0.46817487,0.17524931,-0.8587421,-0.6900939,-0.6128102,-0.65002334,-0.18298595,-0.608154,-0.164803,-0.7291643,-0.32819575,0.064334266,-0.69868326,-0.003065372,-0.1705723,-0.6135341,0.5079945,0.028402105
838,1.4179093,1.659931,1.7142576,1.3432293,1.6482548,1.7151353,1.6817067,1.5964458,1.6705033,1.7020434,1.6496443,1.6044883,1.6702178,1.6706107,1.5267729,1.7138373,1.713965,1.4428025,1.5364047
839,-0.9393873,-0.70872253,-0.61160445,-0.9587938,-0.6900939,-0.63175803,-0.65002334,-0.8748901,-0.6261747,-0.680934,-0.7291643,-0.9329185,-0.7187618,-0.69868326,-0.9026723,-0.6058155,-0.6135341,-0.7726678,-0.9100504
840,-0.7864823,-0.6317787,0.46054837,-0.9571168,-0.6900939,-0.6712446,-0.65002334,0.1525195,-0.66486293,-0.48730335,-0.7291643,0.12948476,-0.23270549,-0.69868326,0.34587568,-0.7296041,-0.6135341,0.78171474,0.35349292
841,-0.7615588,-0.46876323,0.17236736,-0.8587421,-0.6900939,-0.6128102,-0.65002334,-0.18298595,-0.608154,-0.16586907,-0.7291643,-0.32937247,0.06322491,-0.69868326,-0.0041382113,-0.1705723,-0.6135341,0.49979472,0.025164848
842,1.4287412,1.6592811,1.7135448,1.3433005,1.6469005,1.7053021,1.68194,1.5995976,1.6829823,1.7022815,1.6489685,1.6068645,1.6755085,1.6695938,1.5254421,1.7151426,1.7130123,1.4572215,1.5346363
843,-0.9393873,-0.70872784,-0.61160696,-0.9587938,-0.6900939,-0.6317683,-0.65002334,-0.8748901,-0.6261747,-0.680934,-0.7291643,-0.9329185,-0.7187725,-0.69868326,-0.9026826,-0.6058254,-0.6135341,-0.7726876,-0.9100607
844,-0.7864823,-0.65744317,0.4587927,-0.9571168,-0.6900939,-0.6712446,-0.65002334,0.1525195,-0.66486293,-0.48730335,-0.7291643,0.12830804,-0.72298586,-0.69868326,0.34587568,-0.7296041,-0.6135341,0.77146506,0.35456854
845,-0.7612945,-0.6104821,0.14067142,-0.8576851,-0.6900939,-0.6128102,-0.65002334,-0.18529133,-0.608154,-0.164803,-0.7291643,-0.32819575,-0.72298586,-0.69868326,-0.0073670456,-0.17263478,-0.6135341,0.49364492,0.023013573
846,1.4249482,1.6607358,1.7139115,1.3455975,1.6477003,1.7047273,1.6835213,1.5986955,1.678123,1.7035028,1.6465579,1.6047624,1.6756685,1.6737713,1.5251637,1.7138871,1.7139848,1.4513985,1.5347914
847,-0.93938476,-0.71083456,-0.61160696,-0.9587836,-0.6900939,-0.63175803,-0.65002334,-0.8748901,-0.6261747,-0.680934,-0.7291643,-0.9329185,-0.72298586,-0.69868326,-0.902662,-0.6058254,-0.6135341,-0.7727074,-0.9100711
848,-0.7864823,-0.65744317,0.46048212,-0.9571168,-0.6900939,-0.6712446,-0.65002334,0.14560334,-0.66486293,-0.48730335,-0.7291643,0.12830804,-0.72298586,-0.69868326,0.34373,-0.7296041,-0.6135341,0.76531523,0.3588711
849,-0.7615588,-0.6104821,0.13803299,-0.8587421,-0.6900939,-0.6128102,-0.65002334,-0.18759671,-0.608154,-0.16694549,-0.7291643,-0.32937247,-0.72298586,-0.69868326,-0.010585564,-0.12415155,-0.6135341,0.48954508,0.020862298
850,1.4211537,1.6545708,1.7145253,1.3430159,1.6388923,1.7105472,1.686745,1.5918351,1.671992,1.7000666,1.64798,1.6056992,1.6611615,1.6750275,1.5229663,1.7181118,1.7133299,1.4471996,1.5376045
851,-0.9393873,-0.71083456,-0.6115571,-0.9587938,-0.6900939,-0.63175803,-0.65002334,-0.8749123,-0.6261747,-0.680934,-0.7291643,-0.9329185,-0.72298586,-0.69868326,-0.9026723,-0.60562617,-0.6135341,-0.7727272,-0.9100607
852,-0.7861524,-0.6317787,0.45549953,-0.9571168,-0.6900939,-0.6712446,-0.65002334,0.15136124,-0.66379803,-0.48730335,-0.7291643,0.12357839,-0.72298586,-0.69868326,0.34373,-0.6078979,-0.6135341,0.7550656,0.35564417
853,-0.7615588,-0.6104821,0.13564956,-0.8587421,-0.6900939,-0.6128102,-0.65002334,-0.18874383,-0.608154,-0.16801155,-0.7291643,-0.3305606,-0.72298586,-0.69868326,-0.011658404,-0.6078979,-0.6135341,0.48646522,0.018711023
854,1.4154978,1.6556561,1.7139677,1.3424366,1.6319077,1.7060206,1.6843932,1.5970472,1.6668019,1.7018571,1.6445104,1.6003869,1.6724472,1.6774503,1.5233583,1.7186497,1.712407,1.4398515,1.5357842
855,-0.9393959,-0.71083456,-0.61212504,-0.9587938,-0.6900939,-0.6317683,-0.65002334,-0.8749012,-0.6261747,-0.6809443,-0.7291643,-0.93292993,-0.72298586,-0.69868326,-0.9026826,-0.6078979,-0.6135341,-0.77273715,-0.9100711
856,-0.7861524,-0.6317787,0.4630813,-0.9571168,-0.6900939,-0.6712446,-0.65002334,0.15021412,-0.66379803,-0.48730335,-0.7291643,0.12594321,-0.72298586,-0.69868326,0.341574,-0.6078979,-0.6135341,0.7724851,0.35994673
857,-0.7615588,-0.6104821,0.13458784,-0.8587421,-0.6900939,-0.6128102,-0.65002334,-0.1899021,-0.608154,-0.16586907,-0.7291643,-0.32937247,-0.72298586,-0.69868326,-0.013804083,-0.6078979,-0.6135341,0.4854452,0.017635386
858,1.4240471,1.6501797,1.7136754,1.3433005,1.6460367,1.7037112,1.6820008,1.5959669,1.6543227,1.7022297,1.643996,1.6036085,1.674506,1.673871,1.5222338,1.7190882,1.7118711,1.4509627,1.5380698
859,-0.9393873,-0.71083456,-0.61212504,-0.9587938,-0.6900939,-0.6317683,-0.65002334,-0.8749123,-0.6261747,-0.680934,-0.7291643,-0.9329185,-0.72298586,-0.69868326,-0.9026929,-0.6078979,-0.6135341,-0.7727272,-0.9100607
860,-0.7861524,-0.6317787,0.4622746,-0.9571168,-0.6900939,-0.6712446,-0.65002334,0.14790873,-0.66486293,-0.48837978,-0.7291643,0.12239026,-0.72298586,-0.69868326,0.34373,-0.6078979,-0.6135341,0.7724851,0.3588711
861,-0.7612945,-0.6104821,0.13297439,-0.8576851,-0.6900939,-0.6128102,-0.65002334,-0.19104922,-0.608154,-0.16694549,-0.7291643,-0.32464278,-0.72298586,-0.69868326,-0.013804083,-0.56458575,-0.6135341,0.4854452,0.01548411
862,1.4250668,1.659044,1.7130561,1.3447945,1.6484147,1.707201,1.68416,1.5940179,1.6773683,1.7016087,1.644228,1.6014379,1.6738977,1.6696734,1.5241423,1.7200048,1.7107399,1.4518243,1.5379457
863,-0.93938476,-0.71083456,-0.6120528,-0.9587836,-0.6900939,-0.6317683,-0.65002334,-0.8749123,-0.6261747,-0.6809443,-0.7291643,-0.9329185,-0.72298586,-0.69868326,-0.9026826,-0.6076089,-0.6135341,-0.7727272,-0.9100711
864,-0.7861524,-0.610716,0.62922937,-0.9571168,0.584894,-0.6712446,-0.65002334,0.14675047,-0.66486293,-0.48837978,-0.7291643,0.12475509,-0.72298586,-0.69868326,0.34480286,-0.6078979,-0.6135341,0.7622354,0.35456854
865,-0.7615588,-0.6080259,1.1938889,-0.8587421,3.3192198,-0.6128102,-0.65002334,-0.19220749,-0.608154,-0.16801155,-0.7291643,-0.3258309,-0.72298586,-0.69868326,-0.017022602,-0.6078979,-0.6135341,0.4854452,0.01548411
866,1.4189998,1.6574337,1.7155142,1.3418572,1.6364397,1.7097055,1.6852751,1.5917348,1.675466,1.6991454,1.645872,1.6033572,1.6749752,1.6689956,1.5242043,1.7220374,1.7133398,1.444714,1.5342742
867,-0.9393873,-0.71083456,-0.61212504,-0.9587938,-0.65930843,-0.63175803,-0.65002334,-0.87492347,-0.6261747,-0.6809443,-0.7291643,-0.9329185,-0.72298586,-0.69868326,-0.9026929,-0.6078979,-0.6135341,-0.77274704,-0.9100607
868,-0.7861524,-0.610716,0.45414108,-0.9571168,0.29566884,-0.6712446,-0.65002334,0.14560334,-0.66486293,-0.48837978,-0.7291643,0.12121356,-0.72298586,-0.69868326,0.341574,-0.6078979,-0.6135341,0.75608563,0.35349292
869,-0.7612945,-0.6080259,0.40800482,-0.8576851,0.38287467,-0.6128102,-0.65002334,-0.19451286,-0.608154,-0.16586907,-0.7291643,-0.32700762,-0.72298586,-0.69868326,-0.017022602,-0.6078979,-0.6135341,0.48339528,0.012246855
870,1.4167428,1.6577051,1.7156525,1.3447132,1.629807,1.7106087,1.6881644,1.5904429,1.6677427,1.6970857,1.6476673,1.5989703,1.674794,1.6677593,1.5219657,1.7214595,1.7137169,1.4407527,1.5339742
871,-0.93939334,-0.71083456,-0.61212504,-0.9587836,-0.6833759,-0.63175803,-0.65002334,-0.87492347,-0.6261747,-0.680934,-0.7291643,-0.93292993,-0.72298586,-0.69868326,-0.9027032,-0.6078979,-0.6135341,-0.77274704,-0.9100711
872,-0.7861524,-0.610716,0.4520519,-0.9571168,0.30781454,-0.6712446,-0.65002334,0.14560334,-0.66379803,-0.48837978,-0.7291643,0.1176606,-0.72298586,-0.69868326,0.34373,-0.6078979,-0.6135341,0.7509558,0.35241726
873,-0.7612945,-0.6080259,0.42048687,-0.8576851,0.40054402,-0.6128102,-0.65002334,-0.19565998,-0.608154,-0.16694549,-0.7291643,-0.31873643,-0.72298586,-0.69868326,-0.018095441,-0.6078979,-0.6135341,0.48031542,0.010095579
874,1.414831,1.6544609,1.7146698,1.3450283,1.6426245,1.7022434,1.6852549,1.591412,1.6626767,1.7005737,1.6462452,1.5968453,1.6767672,1.6706905,1.5233893,1.7211905,1.7124963,1.4380987,1.5333847
875,-0.93938476,-0.71083456,-0.61212504,-0.9587836,-0.68331194,-0.6317683,-0.65002334,-0.87492347,-0.6261747,-0.6809443,-0.7291643,-0.9329185,-0.72298586,-0.69868326,-0.9026929,-0.6078979,-0.6135341,-0.7727668,-0.91008145
876,-0.7861524,-0.610716,0.4580227,-0.9571168,0.31113085,-0.72118026,-0.65002334,0.14790873,-0.66486293,-0.48730335,-0.7291643,0.10820128,-0.72298586,-0.69868326,0.34480286,-0.6078979,-0.6135341,0.76838523,0.35456854
877,-0.7615588,-0.46745276,0.43124366,-0.8587421,0.4148864,0.23192853,-0.65002334,-0.19681825,-0.608154,-0.16801155,-0.7291643,-0.32700762,-0.72298586,-0.69868326,-0.021324275,-0.6078979,-0.6135341,0.48031542,0.010095579
878,1.422121,1.6583225,1.7172923,1.3425484,1.6445119,1.7056614,1.6809464,1.5930268,1.6691592,1.7004288,1.6477178,1.5882543,1.6689271,1.669504,1.5241939,1.7237312,1.715146,1.4486454,1.5343466
879,-0.939413,-0.71083456,-0.61212504,-0.9587938,-0.6832586,-0.627991,-0.65002334,-0.87492347,-0.6261644,-0.6809443,-0.7291643,-0.93295276,-0.72298586,-0.69868326,-0.9027032,-0.6078979,-0.6135341,-0.77274704,-0.9100711
880,-0.7861524,-0.610716,0.45567852,-0.9571168,0.31113085,-0.71374893,-0.65002334,0.14905585,-0.66486293,-0.48730335,-0.7291643,0.11884873,-0.72298586,-0.69868326,0.34587568,-0.6078979,-0.6135341,0.7622354,0.35349292
881,-0.7615588,-0.46863517,0.42716515,-0.8587421,0.4104717,0.26486656,-0.65002334,-0.19681825,-0.608154,-0.16801155,-0.7291643,-0.32937247,-0.72298586,-0.69868326,-0.022397116,-0.6078979,-0.6135341,0.47724548,0.009019942
882,1.4191334,1.6587029,1.7160404,1.3422434,1.6440747,1.7068212,1.6813316,1.5939066,1.6676807,1.6993421,1.6497248,1.5971425,1.6816525,1.6721462,1.5248232,1.7198255,1.7147787,1.4447634,1.5342638
883,-0.9393959,-0.71083456,-0.61212504,-0.9587938,-0.68327993,-0.6278473,-0.65002334,-0.87492347,-0.6261747,-0.6809443,-0.7291643,-0.93292993,-0.72298586,-0.69868326,-0.9027032,-0.6078979,-0.6135341,-0.77275693,-0.91008145
884,-0.7861524,-0.610716,0.46186757,-0.9571168,0.28463215,-0.71693087,-0.65002334,0.15366662,-0.66486293,-0.48730335,-0.7291643,0.12357839,-0.72298586,-0.69868326,0.34694853,-0.6078979,-0.6135341,0.78376466,0.35456854
885,-0.7615588,-0.46922922,0.40920964,-0.8587421,0.386191,0.24573398,-0.65002334,-0.19681825,-0.608154,-0.16801155,-0.7291643,-0.3305606,-0.72298586,-0.69868326,-0.022397116,-0.6078979,-0.6135341,0.4782655,0.0068686665
886,1.430092,1.6556292,1.716366,1.3423756,1.6158165,1.6998107,1.6833085,1.5990185,1.6857945,1.6997768,1.6488272,1.6011637,1.662431,1.6687962,1.5256381,1.7179424,1.7158406,1.4593308,1.534998
887,-0.9393959,-0.71083456,-0.61212504,-0.9587938,-0.6833652,-0.62792945,-0.65002334,-0.87492347,-0.6261747,-0.6809443,-0.7291643,-0.93292993,-0.72298586,-0.69868326,-0.90272385,-0.6078979,-0.6135341,-0.77274704,-0.9101021
888,-0.7861524,-0.610716,0.46145278,-0.9571168,0.30670553,-0.72012305,-0.65002334,0.15482488,-0.66486293,-0.48730335,-0.7291643,0.12357839,-0.72298586,-0.69868326,0.34587568,-0.6078979,-0.6135341,0.7950442,0.35025564
889,-0.7615588,-0.46922922,0.4116889,-0.8587421,0.38949668,0.22767912,-0.65002334,-0.19912362,-0.608154,-0.17015404,-0.7291643,-0.3305606,-0.72298586,-0.69868326,-0.026688473,-0.6078979,-0.6135341,0.4782655,0.0036417532
890,1.4362254,1.6590866,1.7166332,1.3432903,1.6421766,1.699544,1.6838356,1.6002659,1.6932075,1.700615,1.6489483,1.6013579,1.6723619,1.6692249,1.5251223,1.7196362,1.7156322,1.4672037,1.5331675
891,-0.9393959,-0.71083456,-0.61212504,-0.9587938,-0.68335456,-0.6280013,-0.65002334,-0.87492347,-0.6261747,-0.6809547,-0.7291643,-0.93292993,-0.72298586,-0.69868326,-0.90271354,-0.6078979,-0.6135341,-0.77273715,-0.91009176
892,-0.7861524,-0.610716,0.46600667,-0.9571168,0.2879485,-0.723305,-0.65002334,0.155972,-0.66486293,-0.48837978,-0.7291643,0.12357839,-0.72298586,-0.69868326,0.34373,-0.6078979,-0.6135341,0.79709417,0.35564417
893,-0.7615588,-0.46922922,0.40098837,-0.8587421,0.37625265,0.20961402,-0.65002334,-0.19912362,-0.608154,-0.17123044,-0.7291643,-0.3305606,-0.72298586,-0.69868326,-0.027761312,-0.6078979,-0.6135341,0.47519556,0.0036417532
894,1.4361873,1.6591177,1.7155614,1.3419791,1.6212442,1.704758,1.6848291,1.6014798,1.6722608,1.6988659,1.6474051,1.6011066,1.6805006,1.6708301,1.5237813,1.7171952,1.7150168,1.46759,1.5342845
895,-0.9393959,-0.71083456,-0.61212504,-0.9587938,-0.68339723,-0.62809366,-0.65002334,-0.87492347,-0.6261747,-0.6809547,-0.7291643,-0.93292993,-0.72298586,-0.69868326,-0.90272385,-0.6078979,-0.6135341,-0.77273715,-0.91009176
896,-0.7861524,-0.610716,0.46066114,-0.9571168,0.27690113,-0.7275544,-0.65002334,0.15136124,-0.66486293,-0.48730335,-0.7291643,0.12357839,-0.72298586,-0.69868326,0.34264684,-0.6078979,-0.6135341,0.7724851,0.35671982
897,-0.7615588,-0.47041166,0.39779294,-0.8587421,0.3740453,0.19154891,-0.65002334,-0.201429,-0.608154,-0.16908796,-0.7291643,-0.3329254,-0.72298586,-0.69868326,-0.029906992,-0.6078979,-0.6135341,0.46903586,0.0014904779
898,1.4242477,1.658611,1.716808,1.3413694,1.6065713,1.7048094,1.684241,1.5973479,1.6764998,1.6984622,1.6486154,1.6014836,1.6729058,1.6686068,1.5221514,1.7207222,1.7155032,1.4518738,1.5365494
899,-0.9393959,-0.71083456,-0.61212504,-0.9587938,-0.68339723,-0.62816554,-0.65002334,-0.8749346,-0.6261747,-0.6809443,-0.7291643,-0.93292993,-0.72298586,-0.69868326,-0.90272385,-0.6078979,-0.6135341,-0.7727767,-0.91011244
900,-0.7861524,-0.610716,0.4616493,-0.9571168,0.25482777,-0.72862184,-0.65002334,0.15482488,-0.66486293,-0.48730335,-0.7291643,0.12475509,-0.72298586,-0.69868326,0.34802136,-0.6078979,-0.6135341,0.77966475,0.35564417
901,-0.7615588,-0.47041166,0.39417067,-0.8587421,0.3685323,0.18198262,-0.65002334,-0.201429,-0.608154,-0.17015404,-0.7291643,-0.3329254,-0.72298586,-0.69868326,-0.03097983,-0.6078979,-0.6135341,0.4710858,0.0014904779
902,1.4280853,1.6600955,1.7187538,1.3406173,1.5788996,1.7079811,1.6837038,1.6005443,1.6819587,1.702592,1.6501485,1.6018035,1.6818126,1.6700424,1.5260198,1.7186697,1.7190062,1.4572413,1.5358359
903,-0.9393959,-0.71083456,-0.61212504,-0.9587938,-0.6834079,-0.62820655,-0.65002334,-0.8749346,-0.6261747,-0.6809547,-0.7291643,-0.93292993,-0.72298586,-0.69868326,-0.9027445,-0.6078979,-0.6135341,-0.7727668,-0.91011244
904,-0.7889327,-0.610716,0.46501848,-0.9571168,0.29898518,-0.7328713,-0.65002334,0.15943564,-0.66486293,-0.48730335,-0.7291643,0.12594321,-0.72298586,-0.69868326,0.34694853,-0.6078979,-0.6135341,0.7899144,0.35671982
905,-0.7615588,-0.47041166,0.3914284,-0.8587421,0.36521596,0.16391751,-0.65002334,-0.201429,-0.608154,-0.17229651,-0.7291643,-0.3329254,-0.72298586,-0.69868326,-0.03205267,-0.6078979,-0.6135341,0.47006577,-0.0006711401
906,1.4340386,1.6571674,1.7181737,1.3428025,1.6356506,1.7082274,1.6850826,1.6056786,1.6958853,1.7016605,1.6506932,1.6036428,1.677738,1.6636416,1.52505,1.7195764,1.7177062,1.4644507,1.5364358
907,-0.9393959,-0.71083456,-0.61212504,-0.9587938,-0.68343985,-0.6282887,-0.65002334,-0.87492347,-0.6261747,-0.68096507,-0.7291643,-0.93292993,-0.72298586,-0.69868326,-0.90272385,-0.6078979,-0.6135341,-0.77275693,-0.9101228
908,-0.7945138,-0.610716,0.4637385,-0.9571168,0.29015583,-0.7403129,-0.65002334,0.15827738,-0.66486293,-0.48730335,-0.7291643,0.12121356,-0.72298586,-0.69868326,0.34480286,-0.6078979,-0.6135341,0.78479457,0.35671982
909,-0.7615588,-0.4710057,0.38543692,-0.8587421,0.35859394,0.13522889,-0.65002334,-0.20258726,-0.608154,-0.17015404,-0.7291643,-0.33411354,-0.72298586,-0.69868326,-0.03312551,-0.6078979,-0.6135341,0.4659659,-0.0028224154
910,1.4318683,1.6601703,1.7194752,1.3437172,1.6248058,1.7183377,1.6809566,1.6044089,1.6868387,1.7042687,1.6501687,1.5987532,1.6750818,1.6701721,1.5244209,1.7209713,1.7189764,1.461252,1.5365909
911,-0.9394044,-0.71083456,-0.61212504,-0.9587938,-0.6834612,-0.62842214,-0.65002334,-0.87492347,-0.6261747,-0.6809547,-0.7291643,-0.9329413,-0.72298586,-0.69868326,-0.90273416,-0.6078979,-0.6135341,-0.7727767,-0.9101228
912,-0.7945138,-0.610716,0.4620858,-0.9571168,0.29125416,-0.7403129,-0.65002334,0.15827738,-0.66486293,-0.48730335,-0.7291643,0.12594321,-0.72298586,-0.69868326,0.34802136,-0.6078979,-0.6135341,0.7878645,0.35349292
913,-0.7615588,-0.4710057,0.38186845,-0.8587421,0.35417926,0.13204697,-0.65002334,-0.20489264,-0.608154,-0.17015404,-0.7291643,-0.33411354,-0.72298586,-0.69868326,-0.03419835,-0.6078979,-0.6135341,0.464936,-0.0028224154
914,1.4328429,1.6593957,1.7199157,1.3428025,1.6272904,1.7146426,1.6804903,1.6042975,1.689289,1.7040203,1.6472135,1.604294,1.6840314,1.6715779,1.5267729,1.7197856,1.7203062,1.4628563,1.5351948
915,-0.9393959,-0.71083456,-0.61212504,-0.9587938,-0.6834825,-0.6284324,-0.65002334,-0.8749346,-0.6261747,-0.6809547,-0.7291643,-0.93292993,-0.72298586,-0.69868326,-0.9027445,-0.6078979,-0.6135341,-0.7727866,-0.9101331
916,-0.9001014,-0.6317787,0.3501981,-0.9571168,0.28352314,-0.7413701,-0.65002334,0.15943564,-0.66486293,-0.48730335,-0.7291643,0.12239026,-0.72298586,-0.69868326,0.34694853,-0.6078979,-0.6135341,-0.8810963,0.35994673
917,-0.79555297,-0.5796416,0.18518591,-0.8587421,0.35417926,0.1288548,-0.55138534,-0.20603977,-0.608154,-0.17229651,-0.7291643,-0.33411354,-0.72298586,-0.69868326,-0.036354344,-0.6078979,-0.6135341,-0.77448994,-0.0028224154
918,1.4354944,1.6584941,1.7169186,1.3431886,1.6180345,1.715125,1.6832072,1.6047207,1.6921322,1.7025816,1.6490895,1.600821,1.6775672,1.6678988,1.5258032,1.7172947,1.7167932,1.4662629,1.539342
919,-0.9394044,-0.71083456,-0.61212504,-0.9587938,-0.6834825,-0.6284529,-0.6496077,-0.8749346,-0.6261747,-0.68096507,-0.7291643,-0.9329413,-0.72298586,-0.69868326,-0.9027548,-0.6078979,-0.6135341,-0.781224,-0.91011244
920,-0.9001014,-0.6317787,0.3510027,-0.9571168,0.29787618,-0.74243754,-0.65002334,0.15943564,-0.66486293,-0.48730335,-0.7291643,0.12121356,-0.72298586,-0.69868326,0.34802136,-0.6078979,-0.6135341,-0.8810963,0.35994673
921,-0.79555297,-0.5796416,0.17792074,-0.8587421,0.34424093,0.12248068,-0.55138534,-0.20603977,-0.608154,-0.17229651,-0.7291643,-0.33529025,-0.72298586,-0.69868326,-0.036354344,-0.6078979,-0.6135341,-0.77448994,-0.0028224154
922,1.4366796,1.6561942,1.7185256,1.343087,1.6372074,1.7197337,1.6840079,1.6054335,1.693466,1.7009153,1.6461847,1.5980335,1.6669431,1.6662039,1.5264118,1.714475,1.718123,1.4678771,1.5395696
923,-0.9394044,-0.71083456,-0.61212504,-0.9587938,-0.6835252,-0.62847346,-0.6496077,-0.8749346,-0.6261747,-0.68096507,-0.7291643,-0.9329413,-0.72298586,-0.69868326,-0.9027548,-0.6078979,-0.6135341,-0.781224,-0.91011244
924,-0.9001014,-0.6317787,0.35180736,-0.9571168,0.2945705,-0.74456227,-0.65002334,0.16058277,-0.66486293,-0.48837978,-0.7291643,0.1164839,-0.72298586,-0.69868326,0.3490942,-0.6078979,-0.6135341,-0.8810963,0.35994673
925,-0.7960815,-0.5796416,0.16511056,-0.8608561,0.33761892,0.10760776,-0.55138534,-0.20719802,-0.608154,-0.17443898,-0.7291643,-0.33647838,-0.72298586,-0.69868326,-0.037427183,-0.6078979,-0.6135341,-0.77448994,-0.004973691
926,1.428171,1.6572396,1.7153814,1.3200154,1.6339124,1.7154329,1.6828725,1.6069258,1.6904677,1.6992282,1.6433101,1.5932467,1.6734818,1.671169,1.527268,1.7129207,1.7153642,1.4642229,1.5391042
927,-0.939413,-0.71083456,-0.61212504,-0.9587938,-0.68354654,-0.62853503,-0.6496077,-0.8749346,-0.6261747,-0.68096507,-0.7291643,-0.93295276,-0.72298586,-0.69868326,-0.9027548,-0.6078979,-0.6135341,-0.781224,-0.9101228
928,-0.9001014,-0.6317787,0.34751529,-0.9571168,0.28463215,-0.7456195,-0.65002334,0.15943564,-0.66486293,-0.48730335,-0.7291643,0.1164839,-0.72298586,-0.69868326,0.34373,-0.6078979,-0.6135341,-0.8810963,0.3588711
929,-0.7960815,-0.6080259,0.16158427,-0.8608561,0.3298879,0.10548306,-0.65002334,-0.20834514,-0.608154,-0.17337292,-0.7291643,-0.33647838,-0.72298586,-0.69868326,-0.040645704,-0.6078979,-0.6135341,-0.77448994,-0.0060493285
930,1.4278741,1.6543671,1.715317,1.320046,1.621916,1.7123537,1.6842614,1.6054224,1.6893511,1.7045068,1.6420897,1.5940007,1.6666445,1.6705409,1.5226569,1.7151326,1.7158703,1.4638169,1.5404384
931,-0.939413,-0.71083456,-0.61212504,-0.9587938,-0.6835678,-0.62853503,-0.65002334,-0.8749346,-0.6261747,-0.68096507,-0.7291643,-0.93295276,-0.72298586,-0.69868326,-0.9027548,-0.6078979,-0.6135341,-0.781224,-0.91011244
932,-0.9001014,-0.6317787,0.3469718,-0.9571168,0.29677784,-0.746687,-0.65002334,0.15943564,-0.66486293,-0.48730335,-0.7291643,0.12239026,-0.72298586,-0.69868326,0.34264684,-0.6078979,-0.6135341,-0.8810963,0.35994673
933,-0.7960815,-0.6080259,0.16072167,-0.8608561,0.32326588,0.10654027,-0.65002334,-0.20950341,-0.608154,-0.17337292,-0.7291643,-0.33647838,-0.72298586,-0.69868326,-0.041718543,-0.6078979,-0.6135341,-0.77448994,-0.008200604
934,1.4272233,1.6564656,1.7175418,1.3185416,1.6373674,1.7163978,1.6855894,1.6054001,1.688586,1.7034407,1.6456904,1.6002612,1.6727672,1.6672409,1.5228425,1.7177331,1.717478,1.4634506,1.5403867
935,-0.9394044,-0.71083456,-0.61212504,-0.9587938,-0.6835998,-0.62853503,-0.65002334,-0.87494576,-0.6261747,-0.68096507,-0.7291643,-0.9329413,-0.72298586,-0.69868326,-0.9027548,-0.6078979,-0.6135341,-0.781224,-0.9101228
936,-0.9001014,-0.6317787,0.34831992,-0.9571168,0.29566884,-0.7456195,-0.65002334,0.15482488,-0.66486293,-0.4862373,-0.7291643,0.12002543,-0.72298586,-0.69868326,0.34480286,-0.6078979,-0.6135341,-0.8810963,0.3588711
