time_index,normal_p05,normal_p50,normal_p95,normal_reference_00,normal_reference_01,normal_reference_02,normal_reference_03,normal_reference_04,normal_reference_05,normal_reference_06,normal_reference_07,normal_reference_08,normal_reference_09,normal_reference_10,normal_reference_11,normal_reference_12,normal_reference_13,normal_reference_14,normal_reference_15
746,1.7187104,1.7312132,1.7407211,1.7193766,1.7326643,1.7286049,1.7328922,1.7327728,1.7226297,1.7349522,1.7390254,1.7217534,1.7355771,1.7167118,1.7322513,1.7301751,1.7260083,1.7285945,1.7458084
747,-0.70372015,-0.61717474,-0.5846002,-0.6688142,-0.66277844,-0.61178124,-0.5725945,-0.7119205,-0.7009867,-0.60723394,-0.60858434,-0.6057679,-0.6175004,-0.6884976,-0.616849,-0.5886021,-0.69824755,-0.67077947,-0.60010767
748,-0.6378667,-0.5637398,-0.52458453,-0.5814854,-0.57541084,-0.5648512,-0.6344207,-0.5347924,-0.53435445,-0.61422616,-0.56214684,-0.5626284,-0.5401648,-0.6156483,-0.53681463,-0.6482046,-0.6204646,-0.4952747,-0.5559689
749,-0.5673635,-0.48448873,-0.39687943,-0.45442605,-0.47775707,-0.5444181,-0.47550127,-0.42883334,-0.45735717,-0.5100894,-0.54042035,-0.55720466,-0.56327164,-0.40761268,-0.5650284,-0.49122038,-0.39850095,-0.39201495,-0.5743687
750,1.7178504,1.7290025,1.738118,1.7214693,1.7327144,1.7285842,1.7186171,1.7250001,1.7223523,1.7354403,1.732691,1.7311615,1.7314484,1.7155504,1.7328334,1.7294209,1.7269646,1.7275656,1.7461514
751,-0.70372283,-0.61717474,-0.5845978,-0.6688544,-0.66269815,-0.61179155,-0.57258487,-0.71193117,-0.7009867,-0.6072439,-0.60848,-0.6057679,-0.6175004,-0.6884976,-0.616849,-0.5886021,-0.6982274,-0.67079,-0.60010767
752,-0.637612,-0.5637398,-0.52517605,-0.58253175,-0.57541084,-0.5648512,-0.6344207,-0.53369427,-0.53435445,-0.61422616,-0.56214684,-0.5626284,-0.53911495,-0.6145981,-0.5378585,-0.647186,-0.62150145,-0.49962136,-0.5559689
753,-0.5673635,-0.492803,-0.40024692,-0.4460956,-0.49438563,-0.5433438,-0.47650644,-0.4299422,-0.45735717,-0.5100894,-0.54042035,-0.5561199,-0.56327164,-0.40970302,-0.5650284,-0.49122038,-0.40371534,-0.38984162,-0.5743687
754,1.717237,1.7272863,1.7399973,1.7189037,1.7321826,1.719442,1.717177,1.7254694,1.7228454,1.7306194,1.7385349,1.7276987,1.7351632,1.717257,1.732161,1.7300086,1.726874,1.7224422,1.7443843
755,-0.70372283,-0.61717474,-0.5845978,-0.6688041,-0.66277844,-0.61179155,-0.57258487,-0.71193117,-0.7009867,-0.60723394,-0.60848,-0.6057575,-0.6175004,-0.68850774,-0.616849,-0.5886021,-0.69825757,-0.67077947,-0.60010767
756,-0.637612,-0.5637398,-0.52327305,-0.5814854,-0.57541084,-0.5648512,-0.6344207,-0.53369427,-0.535423,-0.61422616,-0.56214684,-0.5626284,-0.5401648,-0.6145981,-0.53681463,-0.647186,-0.62150145,-0.49200943,-0.5559689
757,-0.5673635,-0.49229366,-0.39868408,-0.4512971,-0.49438563,-0.5422694,-0.47650644,-0.43104038,-0.45735717,-0.5090635,-0.5393351,-0.5561199,-0.56327164,-0.4044721,-0.5650284,-0.4902017,-0.4016316,-0.38984162,-0.5743687
758,1.7210522,1.7290957,1.737103,1.7226263,1.729182,1.7226857,1.735057,1.7254267,1.7222701,1.7299819,1.7320755,1.7273335,1.7303683,1.7173984,1.7326126,1.7290095,1.7263505,1.7335083,1.7432408
759,-0.70372546,-0.61717474,-0.5846002,-0.6688343,-0.66277844,-0.61178124,-0.5725945,-0.71194184,-0.7009867,-0.60723394,-0.60848,-0.6057575,-0.6175004,-0.68847746,-0.616849,-0.5886021,-0.69824755,-0.67077947,-0.60010767
760,-0.637612,-0.5632026,-0.52161777,-0.5814854,-0.57541084,-0.56377685,-0.6344207,-0.5314872,-0.53435445,-0.61422616,-0.56214684,-0.5626284,-0.5401648,-0.6145981,-0.53681463,-0.647186,-0.62150145,-0.49200943,-0.5559689
761,-0.5673635,-0.492803,-0.3979376,-0.44193038,-0.49438563,-0.5433438,-0.47650644,-0.4266263,-0.45735717,-0.5100894,-0.54042035,-0.55937415,-0.56327164,-0.40552232,-0.5650284,-0.49122038,-0.39954785,-0.39310688,-0.5743687
762,1.720698,1.7300857,1.7386708,1.7218013,1.7283089,1.7307535,1.7347864,1.729894,1.7222393,1.7318047,1.7372618,1.724966,1.7302774,1.7173883,1.732703,1.7291074,1.7274277,1.7324584,1.7428977
763,-0.70371747,-0.61717474,-0.5846002,-0.668784,-0.66278845,-0.61179155,-0.5725945,-0.71190983,-0.7009867,-0.60723394,-0.60848,-0.6057679,-0.6175004,-0.6884875,-0.616849,-0.5886021,-0.6982375,-0.67079,-0.60010767
764,-0.63836586,-0.5637398,-0.52132213,-0.5814854,-0.57541084,-0.5648512,-0.63542587,-0.5292802,-0.53435445,-0.61422616,-0.56214684,-0.5626284,-0.5412147,-0.6145981,-0.53681463,-0.647186,-0.62150145,-0.49744803,-0.5559689
765,-0.5673635,-0.49279052,-0.39977077,-0.44088405,-0.49334195,-0.5422694,-0.47751158,-0.42773515,-0.45735717,-0.5100894,-0.54151607,-0.55937415,-0.56327164,-0.40656245,-0.5650284,-0.49223906,-0.4016316,-0.39418828,-0.5743687
766,1.7200887,1.7277317,1.7371662,1.7224452,1.7343,1.7208779,1.7231209,1.732389,1.7235955,1.7323625,1.7327746,1.7281263,1.7267543,1.7177215,1.7344795,1.7285295,1.7273371,1.7256234,1.7452263
767,-0.70372015,-0.61717474,-0.5846076,-0.668784,-0.66277844,-0.61179155,-0.5725945,-0.7119205,-0.7009867,-0.60723394,-0.60848,-0.6057679,-0.6175004,-0.6884976,-0.616849,-0.58861196,-0.69824755,-0.6708005,-0.60010767
768,-0.637612,-0.5637398,-0.52189076,-0.5814854,-0.57437724,-0.5648512,-0.6344207,-0.5314872,-0.535423,-0.61422616,-0.56214684,-0.5626284,-0.5401648,-0.6145981,-0.53681463,-0.647186,-0.62150145,-0.49310136,-0.5559689
769,-0.5673635,-0.49228117,-0.3947448,-0.44088405,-0.49334195,-0.5433438,-0.47550127,-0.43324742,-0.45735717,-0.5100894,-0.54042035,-0.55937415,-0.56327164,-0.40761268,-0.5650284,-0.49122038,-0.39746413,-0.38658687,-0.5743687
770,1.719541,1.729136,1.7410684,1.7218918,1.737431,1.7199792,1.7354823,1.7274312,1.721407,1.7337669,1.7386914,1.7243819,1.7307417,1.7182264,1.7328937,1.7275304,1.727035,1.7313559,1.7481993
771,-0.70372546,-0.61717474,-0.5845978,-0.668784,-0.66277844,-0.61179155,-0.57258487,-0.71194184,-0.7009867,-0.60723394,-0.60848,-0.6057679,-0.6175004,-0.6884976,-0.616849,-0.5886021,-0.6982274,-0.670769,-0.60010767
772,-0.637612,-0.5632026,-0.523801,-0.5814854,-0.57437724,-0.56377685,-0.6344207,-0.5325854,-0.53435445,-0.61422616,-0.56214684,-0.5626284,-0.5401648,-0.6145981,-0.53681463,-0.647186,-0.62150145,-0.49744803,-0.5548878
773,-0.5673635,-0.492803,-0.40000507,-0.43880144,-0.49438563,-0.5444181,-0.47650644,-0.42883334,-0.45735717,-0.5100894,-0.54042035,-0.55720466,-0.56327164,-0.40761268,-0.5650284,-0.49122038,-0.40266845,-0.39201495,-0.5743687
774,1.7210561,1.7312405,1.7384433,1.7219522,1.7347616,1.7319312,1.7337619,1.7264183,1.7226913,1.7325717,1.7336198,1.732653,1.7305499,1.7183678,1.7322011,1.7275696,1.727176,1.7260643,1.7494884
775,-0.70372283,-0.61717474,-0.5846002,-0.66877395,-0.66277844,-0.61179155,-0.5725945,-0.71193117,-0.7009867,-0.607224,-0.60848,-0.6057679,-0.6175004,-0.6884976,-0.616849,-0.5886021,-0.69824755,-0.67079,-0.6000973
776,-0.6373675,-0.5632026,-0.5248277,-0.5814854,-0.57437724,-0.56377685,-0.6334156,-0.5403154,-0.5364916,-0.61422616,-0.56106156,-0.5626284,-0.5401648,-0.6145981,-0.5378585,-0.6492233,-0.6204646,-0.4898361,-0.5559689
777,-0.5673635,-0.49177182,-0.40000507,-0.4377551,-0.49334195,-0.5433438,-0.47550127,-0.43435627,-0.45842573,-0.5100894,-0.5371645,-0.55720466,-0.56327164,-0.40552232,-0.5650284,-0.4902017,-0.40266845,-0.39201495,-0.5743687
778,1.7163385,1.7320418,1.7402409,1.7217813,1.738023,1.7317039,1.7323798,1.7139864,1.7171226,1.7359582,1.7383366,1.7263323,1.7333664,1.718287,1.731067,1.7371981,1.7271055,1.7362171,1.745954
779,-0.7037308,-0.61717474,-0.5846002,-0.66877395,-0.66277844,-0.61178124,-0.5725945,-0.7119631,-0.7009867,-0.60723394,-0.60846955,-0.6057575,-0.6175004,-0.6884875,-0.616849,-0.5886021,-0.69824755,-0.67077947,-0.60010767
780,-0.6376222,-0.5632026,-0.52464,-0.5814854,-0.57437724,-0.56377685,-0.6334156,-0.5347924,-0.535423,-0.61422616,-0.56214684,-0.5626284,-0.5401648,-0.6145981,-0.53681463,-0.65024203,-0.62150145,-0.49418277,-0.5548878
781,-0.5673635,-0.49228117,-0.3976646,-0.4481782,-0.49334195,-0.5422694,-0.47248584,-0.4299422,-0.45842573,-0.5100894,-0.53824973,-0.55937415,-0.56327164,-0.40656245,-0.5650284,-0.49122038,-0.39954785,-0.39201495,-0.5743687
782,1.7188041,1.7311348,1.7409142,1.7231394,1.7356548,1.7329849,1.7270159,1.7241579,1.7190336,1.7323625,1.7349243,1.7241628,1.7331241,1.7181154,1.7327833,1.7323887,1.7276894,1.729907,1.7566924
783,-0.70372283,-0.61717474,-0.5845954,-0.66882426,-0.66277844,-0.61178124,-0.5725752,-0.71193117,-0.7009867,-0.60723394,-0.60846955,-0.6057679,-0.6175004,-0.6884976,-0.616849,-0.5886021,-0.6982375,-0.67079,-0.6000973
784,-0.6366136,-0.5642822,-0.52077883,-0.5814854,-0.57541084,-0.5648512,-0.6324104,-0.5292802,-0.535423,-0.61422616,-0.56106156,-0.56371313,-0.53911495,-0.61355793,-0.53681463,-0.6492233,-0.62150145,-0.4952747,-0.5548878
785,-0.5673635,-0.49229366,-0.39919138,-0.444013,-0.49438563,-0.5444181,-0.47751158,-0.42883334,-0.45842573,-0.5100894,-0.5393351,-0.5604589,-0.56327164,-0.40970302,-0.5650284,-0.4902017,-0.40266845,-0.38876018,-0.5743687
786,1.7186974,1.7311605,1.7455728,1.7218113,1.7319819,1.7307949,1.73151,1.730811,1.7189925,1.7349223,1.7425212,1.7210442,1.7393122,1.7178124,1.7331345,1.7377564,1.7240957,1.7286891,1.7547277
787,-0.70372015,-0.61717474,-0.58460265,-0.6687941,-0.66277844,-0.6118019,-0.57260424,-0.7119205,-0.7009867,-0.60723394,-0.60848,-0.60577834,-0.6175004,-0.68850774,-0.616849,-0.5886021,-0.69824755,-0.67077947,-0.6000973
788,-0.63887525,-0.563745,-0.52352804,-0.5814854,-0.57541084,-0.56377685,-0.63542587,-0.5325854,-0.5364916,-0.61422616,-0.56214684,-0.56371313,-0.5401648,-0.6145981,-0.53681463,-0.6492233,-0.62150145,-0.4963561,-0.5548878
789,-0.5673635,-0.492803,-0.39687943,-0.44296667,-0.49438563,-0.5433438,-0.47650644,-0.4266263,-0.45842573,-0.5100894,-0.5393351,-0.5604589,-0.56327164,-0.40761268,-0.5650284,-0.49122038,-0.39850095,-0.39201495,-0.5743687
790,1.7185972,1.7322268,1.7424291,1.7196281,1.738003,1.7317452,1.7327085,1.7282948,1.7181089,1.7348626,1.7363435,1.71876,1.733003,1.7191958,1.7328736,1.7383538,1.7243675,1.7272822,1.7546549
791,-0.70371747,-0.61717474,-0.5846002,-0.6687941,-0.66277844,-0.61178124,-0.5725945,-0.71190983,-0.7009867,-0.607224,-0.60848,-0.60577834,-0.6175004,-0.6884976,-0.616849,-0.5886021,-0.6982274,-0.67079,-0.6000973
792,-0.6373675,-0.563745,-0.5224161,-0.58253175,-0.57437724,-0.56377685,-0.6334156,-0.53037834,-0.5364916,-0.61422616,-0.56214684,-0.56371313,-0.5401648,-0.6145981,-0.53681463,-0.6492233,-0.62150145,-0.49852943,-0.5548878
793,-0.5673635,-0.492803,-0.4005199,-0.45337972,-0.49438563,-0.5422694,-0.47751158,-0.42883334,-0.45842573,-0.5100894,-0.54042035,-0.5604589,-0.56327164,-0.4044721,-0.5650284,-0.49122038,-0.40371534,-0.39093354,-0.5743687
794,1.7166449,1.7297819,1.7439523,1.7181894,1.7353638,1.7296482,1.7213812,1.7299154,1.7189308,1.735759,1.7402046,1.7120116,1.7328919,1.7195694,1.7357241,1.7386869,1.7240353,1.723408,1.7551955
795,-0.70372015,-0.61717474,-0.5846002,-0.66884434,-0.66277844,-0.61178124,-0.5725945,-0.7119205,-0.7009867,-0.60723394,-0.60848,-0.60577834,-0.6175004,-0.6884875,-0.616849,-0.5886021,-0.69824755,-0.67079,-0.6000973
796,-0.6366136,-0.5642822,-0.51885056,-0.58356804,-0.57541084,-0.5648512,-0.6324104,-0.52707314,-0.535423,-0.61422616,-0.56214684,-0.56371313,-0.5401648,-0.61355793,-0.53681463,-0.6492233,-0.6204646,-0.49418277,-0.5548878
797,-0.5673635,-0.492803,-0.40000507,-0.444013,-0.49438563,-0.5433438,-0.47550127,-0.4255281,-0.45842573,-0.5100894,-0.5393351,-0.5582894,-0.56327164,-0.40656245,-0.5650284,-0.49122038,-0.40266845,-0.39201495,-0.5743687
798,1.7194726,1.7328267,1.741614,1.7201312,1.733457,1.7296482,1.7331047,1.735513,1.7195987,1.735251,1.7332546,1.7201785,1.7325487,1.7190949,1.7346401,1.736581,1.7238843,1.7299385,1.7567132
799,-0.7037148,-0.61717474,-0.5846002,-0.6687941,-0.66278845,-0.6118019,-0.5725945,-0.71189916,-0.7009867,-0.60723394,-0.60848,-0.6057679,-0.6175004,-0.6884875,-0.616849,-0.5886021,-0.69824755,-0.67077947,-0.6000973
800,-0.6373675,-0.5637398,-0.5194291,-0.58253175,-0.57437724,-0.5648512,-0.6334156,-0.53037834,-0.535423,-0.61422616,-0.56106156,-0.5626284,-0.53911495,-0.61355793,-0.53681463,-0.6492233,-0.6204646,-0.48658133,-0.5548878
801,-0.5673635,-0.49331236,-0.3963076,-0.45442605,-0.49438563,-0.5411951,-0.47751158,-0.42883334,-0.45842573,-0.5100894,-0.5393351,-0.55720466,-0.56327164,-0.41075325,-0.5650284,-0.49223906,-0.39954785,-0.38658687,-0.5743687
802,1.7191404,1.7332389,1.7455294,1.7190346,1.7373407,1.7283258,1.7342162,1.7305871,1.719835,1.732731,1.7412271,1.7242463,1.7342749,1.7191757,1.7337468,1.7363949,1.7243474,1.742737,1.7539065
803,-0.70372015,-0.61717474,-0.5846002,-0.6688544,-0.66277844,-0.61178124,-0.5725945,-0.7119205,-0.7009867,-0.60723394,-0.60848,-0.6057575,-0.6175004,-0.68850774,-0.616849,-0.5886021,-0.6982375,-0.670748,-0.6000973
804,-0.6373675,-0.5637398,-0.52651775,-0.5814854,-0.57437724,-0.5648512,-0.6334156,-0.5325854,-0.535423,-0.61422616,-0.56214684,-0.5626284,-0.5401648,-0.61355793,-0.53681463,-0.6492233,-0.6204646,-0.5083147,-0.5548878
805,-0.5673635,-0.49229366,-0.40058708,-0.45442605,-0.49438563,-0.5444181,-0.47650644,-0.4299422,-0.45735717,-0.5100894,-0.5393351,-0.55937415,-0.56327164,-0.40656245,-0.5650284,-0.4902017,-0.4016316,-0.39745355,-0.5743687
806,1.7159846,1.7292831,1.7418199,1.7239543,1.736859,1.7283053,1.7223574,1.7276231,1.7196295,1.7302608,1.7329206,1.734833,1.7318925,1.7189838,1.7336766,1.7358562,1.7246997,1.7069873,1.7567028
807,-0.70372283,-0.61717474,-0.5846002,-0.6688544,-0.66277844,-0.61179155,-0.5725945,-0.71193117,-0.7009867,-0.60723394,-0.60848,-0.6057679,-0.6175004,-0.6884976,-0.616849,-0.5886021,-0.6982375,-0.670832,-0.6000973
808,-0.6366136,-0.5632026,-0.5199372,-0.58253175,-0.57437724,-0.56377685,-0.6324104,-0.52707314,-0.535423,-0.6131903,-0.56214684,-0.5626284,-0.5401648,-0.61355793,-0.53681463,-0.6492233,-0.6194177,-0.49852943,-0.5548878
809,-0.5673635,-0.492803,-0.3981719,-0.444013,-0.49438563,-0.5411951,-0.47650644,-0.42441925,-0.45735717,-0.5100894,-0.54042035,-0.55937415,-0.56327164,-0.4086629,-0.5650284,-0.49122038,-0.4005847,-0.39093354,-0.5743687
810,1.719588,1.7298304,1.7448001,1.7196583,1.7380432,1.7286565,1.7311137,1.7357795,1.7199994,1.7285178,1.740434,1.7269164,1.7310042,1.7193776,1.7356036,1.7367475,1.7236125,1.723513,1.7578983
811,-0.7037148,-0.61717474,-0.5846002,-0.6687941,-0.66277844,-0.61178124,-0.5725945,-0.71189916,-0.7009867,-0.607224,-0.60848,-0.6057679,-0.6175004,-0.6884976,-0.616849,-0.5886021,-0.6982274,-0.67079,-0.6000973
812,-0.6366136,-0.5637398,-0.5199472,-0.58253175,-0.5764545,-0.5648512,-0.6324104,-0.5281713,-0.535423,-0.6131903,-0.56214684,-0.5626284,-0.5401648,-0.61355793,-0.5357708,-0.6492233,-0.62150145,-0.4952747,-0.5548878
813,-0.5673635,-0.492803,-0.40027806,-0.4481782,-0.49438563,-0.5433438,-0.47650644,-0.42883334,-0.45842573,-0.5100894,-0.54151607,-0.5604589,-0.56327164,-0.40656245,-0.5650284,-0.49122038,-0.40266845,-0.39310688,-0.5743687
814,1.7187093,1.7304143,1.7440042,1.71828,1.7366483,1.7297825,1.7310461,1.7335725,1.7190644,1.735799,1.7336617,1.7263427,1.7291367,1.7188525,1.7391165,1.7323788,1.7225153,1.729109,1.7586675
815,-0.70372015,-0.61716974,-0.5846002,-0.6688142,-0.66277844,-0.61178124,-0.5725945,-0.7119205,-0.7009867,-0.607224,-0.60848,-0.6057679,-0.6175004,-0.6884875,-0.616839,-0.5886021,-0.69824755,-0.67079,-0.6000973
816,-0.6373675,-0.5637398,-0.5174683,-0.58253175,-0.57541084,-0.5648512,-0.6334156,-0.5248661,-0.5364916,-0.6131903,-0.56214684,-0.5626284,-0.5401648,-0.61355793,-0.53681463,-0.6492233,-0.6204646,-0.4952747,-0.5548878
817,-0.5673635,-0.492803,-0.40102455,-0.43983772,-0.49438563,-0.5444181,-0.47751158,-0.4266263,-0.45842573,-0.5100894,-0.53824973,-0.56154364,-0.56327164,-0.41179338,-0.5650284,-0.49122038,-0.4047522,-0.38984162,-0.5743687
818,1.7179112,1.7322313,1.7440529,1.7198696,1.7359056,1.7300924,1.7339166,1.7389461,1.7173897,1.732462,1.7390358,1.7279594,1.7323872,1.718085,1.7376913,1.7320753,1.724136,1.7295816,1.7591041
819,-0.7037148,-0.61717474,-0.5846002,-0.66877395,-0.66277844,-0.61179155,-0.5725945,-0.71189916,-0.7009867,-0.607224,-0.60846955,-0.60577834,-0.6175004,-0.6885178,-0.616849,-0.5886021,-0.69824755,-0.67077947,-0.6000973
820,-0.63685817,-0.5637398,-0.52327305,-0.58461434,-0.57437724,-0.5648512,-0.6334156,-0.53369427,-0.535423,-0.6131903,-0.56214684,-0.5626284,-0.5412147,-0.61355793,-0.5357708,-0.647186,-0.6194177,-0.49200943,-0.5548878
821,-0.5673635,-0.49229366,-0.3981719,-0.4460956,-0.49438563,-0.5422694,-0.47550127,-0.4299422,-0.45842573,-0.5100894,-0.5393351,-0.5582894,-0.56327164,-0.4086629,-0.5650284,-0.4902017,-0.4005847,-0.39093354,-0.5743687
822,1.7178167,1.7278559,1.7428954,1.7171934,1.7396789,1.7285842,1.7345351,1.725384,1.7200302,1.7359184,1.7337868,1.7270833,1.7271278,1.7180245,1.7385345,1.7212812,1.7271055,1.7340437,1.7525446
823,-0.70372283,-0.61716974,-0.5846002,-0.6688041,-0.66277844,-0.61178124,-0.5725945,-0.71193117,-0.7009867,-0.60721403,-0.60848,-0.6057679,-0.6175004,-0.6884976,-0.616839,-0.5886021,-0.6982375,-0.67077947,-0.6000973
824,-0.63836586,-0.5637398,-0.52429926,-0.58461434,-0.57437724,-0.5648512,-0.63542587,-0.5359013,-0.535423,-0.6131903,-0.56214684,-0.5626284,-0.5412147,-0.61355793,-0.53681463,-0.647186,-0.6204646,-0.49092802,-0.5548878
825,-0.5673635,-0.492803,-0.39946175,-0.44193038,-0.49438563,-0.5433438,-0.47650644,-0.43104038,-0.45842573,-0.5100894,-0.54042035,-0.5582894,-0.56432146,-0.4086629,-0.5650284,-0.49122038,-0.40266845,-0.38984162,-0.5743687
826,1.7178695,1.7280567,1.7400815,1.7174047,1.7354139,1.7288425,1.7338006,1.7222388,1.7203282,1.7299421,1.7313136,1.727271,1.7251695,1.7180245,1.732984,1.7214772,1.7258472,1.7356396,1.7534075
827,-0.70372546,-0.61717975,-0.5846002,-0.668784,-0.66277844,-0.61178124,-0.5725945,-0.71194184,-0.7009867,-0.60721403,-0.60848,-0.6057679,-0.6175105,-0.6884976,-0.616849,-0.5886021,-0.69824755,-0.670769,-0.6000973
828,-0.6373675,-0.5640417,-0.5194038,-0.58253175,-0.57437724,-0.5648512,-0.6334156,-0.5281713,-0.5364916,-0.61422616,-0.5632321,-0.5626284,-0.5412147,-0.61355793,-0.53681463,-0.6492233,-0.6204646,-0.49310136,-0.5548878
829,-0.5673635,-0.49331236,-0.39712128,-0.45442605,-0.49438563,-0.5455028,-0.47650644,-0.42773515,-0.45842573,-0.5090635,-0.5393351,-0.5604589,-0.56432146,-0.40761268,-0.5650284,-0.49223906,-0.39954785,-0.38984162,-0.5743687
830,1.719429,1.7283859,1.7430688,1.7197187,1.7387356,1.7276235,1.7348638,1.7331353,1.7199583,1.7296633,1.7205651,1.7291485,1.7255632,1.7185597,1.73463,1.7213988,1.7267834,1.7325528,1.7560687
831,-0.70371747,-0.61717975,-0.5846002,-0.66884434,-0.66278845,-0.6118019,-0.5725945,-0.71190983,-0.7009867,-0.60715425,-0.60848,-0.6057679,-0.6175105,-0.6884976,-0.616849,-0.5886021,-0.6982274,-0.670769,-0.6000973
832,-0.63685817,-0.5637398,-0.52161777,-0.58253175,-0.57541084,-0.5648512,-0.6334156,-0.5314872,-0.5364916,-0.6131903,-0.56214684,-0.5626284,-0.5412147,-0.61355793,-0.53681463,-0.647186,-0.6194177,-0.49200943,-0.5548878
833,-0.5673635,-0.4933198,-0.4005199,-0.45442605,-0.49541926,-0.5433438,-0.47349098,-0.43104038,-0.45842573,-0.5100894,-0.54151607,-0.5604589,-0.56432146,-0.41179338,-0.5650284,-0.49122038,-0.40371534,-0.39093354,-0.5743687
834,1.7191808,1.7273939,1.74083,1.7190748,1.7298142,1.7273033,1.7354629,1.7274845,1.7193418,1.7320836,1.7279221,1.7271354,1.7249575,1.7192161,1.7369285,1.7214869,1.7268639,1.7339911,1.7525343
835,-0.70372283,-0.61717975,-0.5846002,-0.6688544,-0.66278845,-0.61178124,-0.5725945,-0.71193117,-0.7009867,-0.60721403,-0.60848,-0.6057679,-0.6175105,-0.6885178,-0.616849,-0.5886021,-0.69824755,-0.67077947,-0.6000973
836,-0.63685817,-0.5640417,-0.52464,-0.58253175,-0.57541084,-0.5648512,-0.6334156,-0.5347924,-0.535423,-0.61422616,-0.5632321,-0.5626284,-0.5412147,-0.61355793,-0.5357708,-0.647186,-0.6204646,-0.49418277,-0.5548878
837,-0.5673635,-0.49382916,-0.40129754,-0.45337972,-0.49541926,-0.5422694,-0.47751158,-0.42773515,-0.45735717,-0.5100894,-0.54042035,-0.55937415,-0.56327164,-0.40761268,-0.5650284,-0.49223906,-0.4047522,-0.39093354,-0.5743687
838,1.7190166,1.7279851,1.741667,1.7191452,1.7281183,1.7279541,1.7336847,1.7236035,1.7228043,1.731695,1.721233,1.7298056,1.7280163,1.7186304,1.7390563,1.7205858,1.7250117,1.730516,1.7494988
839,-0.70372015,-0.61716974,-0.5846002,-0.66884434,-0.66278845,-0.61179155,-0.5725945,-0.7119205,-0.7009867,-0.607224,-0.60848,-0.6057679,-0.6175004,-0.6884976,-0.616839,-0.5886021,-0.69824755,-0.67077947,-0.6000973
840,-0.63685817,-0.5642822,-0.52272975,-0.58253175,-0.57541084,-0.5648512,-0.6334156,-0.53369427,-0.535423,-0.61422616,-0.5632321,-0.56371313,-0.5412147,-0.61355793,-0.53681463,-0.647186,-0.6204646,-0.4898361,-0.5548878
841,-0.5673635,-0.4933198,-0.39922744,-0.44713187,-0.49541926,-0.5411951,-0.47650644,-0.42773515,-0.45842573,-0.5100894,-0.54151607,-0.56154364,-0.56327164,-0.40552232,-0.5650284,-0.49122038,-0.4016316,-0.39201495,-0.5743687
842,1.7194169,1.7264873,1.7402383,1.7176563,1.7302057,1.7269934,1.7349217,1.7259811,1.7218283,1.7287966,1.7256054,1.721524,1.7271783,1.7200037,1.7371895,1.7226133,1.7240353,1.7355661,1.7493845
843,-0.70372015,-0.61717474,-0.5846002,-0.6688142,-0.66278845,-0.61179155,-0.5725945,-0.7119205,-0.7009867,-0.607224,-0.6084904,-0.60577834,-0.6175004,-0.6884875,-0.616849,-0.5886021,-0.6982375,-0.67077947,-0.6000973
844,-0.63685817,-0.5640417,-0.52189803,-0.5814854,-0.57541084,-0.5648512,-0.6334156,-0.5325854,-0.53435445,-0.6131903,-0.5632321,-0.5626284,-0.5401648,-0.6145981,-0.53681463,-0.647186,-0.6204646,-0.4898361,-0.5548878
845,-0.5673635,-0.4933198,-0.39997655,-0.4492145,-0.49541926,-0.5422694,-0.47650644,-0.43104038,-0.45735717,-0.5100894,-0.54260135,-0.5582894,-0.56327164,-0.4086629,-0.5650284,-0.49122038,-0.40371534,-0.38876018,-0.5743687
846,1.718161,1.7269496,1.7419784,1.7224754,1.7294931,1.7270863,1.7358979,1.7268128,1.7252291,1.728209,1.7192398,1.7253102,1.7331039,1.7149243,1.7383939,1.7214772,1.7241561,1.736448,1.7527318
847,-0.70372283,-0.61717474,-0.5846002,-0.66882426,-0.66278845,-0.61179155,-0.5725945,-0.71193117,-0.7009867,-0.607224,-0.6084904,-0.6057679,-0.6175004,-0.6884976,-0.616849,-0.5886021,-0.69824755,-0.670769,-0.6000973
848,-0.63711286,-0.5637398,-0.52490306,-0.58461434,-0.5764545,-0.5648512,-0.6334156,-0.53369427,-0.535423,-0.6131903,-0.56214684,-0.5626284,-0.5401648,-0.6145981,-0.5357708,-0.6482046,-0.6204646,-0.49852943,-0.5548878
849,-0.5673635,-0.4933198,-0.39820796,-0.43983772,-0.49541926,-0.5444181,-0.47650644,-0.4299422,-0.45735717,-0.5100894,-0.5393351,-0.5582894,-0.56327164,-0.41075325,-0.5650284,-0.49122038,-0.39954785,-0.39418828,-0.5743687
850,1.7149131,1.7267331,1.743339,1.7149297,1.7263721,1.7270863,1.7342452,1.7243285,1.7263799,1.7291851,1.7357486,1.725863,1.7330736,1.7148637,1.7406723,1.7203898,1.7298033,1.723072,1.7513388
851,-0.70372283,-0.61716974,-0.5846002,-0.66877395,-0.66278845,-0.61179155,-0.5725945,-0.71193117,-0.7009867,-0.607224,-0.60848,-0.6057679,-0.6175004,-0.68850774,-0.616839,-0.5886021,-0.6982375,-0.6708005,-0.6000973
852,-0.63685817,-0.5640417,-0.5237682,-0.58253175,-0.5764545,-0.5648512,-0.6334156,-0.53699946,-0.53435445,-0.6131903,-0.5632321,-0.5626284,-0.5401648,-0.61355793,-0.53681463,-0.647186,-0.6194177,-0.49200943,-0.5548878
